idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 1, 2, 3, 5]",5,"[323.0582, 326.4782, 337.271, 339.19980000000004, 361.65650000000005]","[1.5, 0.58, 1.3, 0.235, 0.2]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.42713673884]","[12.0, 14.0, 16.0, 16.0, 12.0]","[0.07634510420797541, 0.01526710487959368, -0.04484454521430431, -0.011170718493871773, -0.03559694537939299]",0.07634510420797541
"[0, 1, 2, 3, 6]",5,"[323.0582, 326.4782, 337.271, 339.19980000000004, 389.6234]","[1.5, 0.58, 1.3, 0.235, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.23575054856]","[12.0, 14.0, 16.0, 16.0, 14.0]","[0.08536914141486776, 0.020407469182246785, -0.02752255790388375, -0.00789091342679285, -0.07036313926643775]",0.08536914141486776
"[0, 1, 2, 3, 7]",5,"[323.0582, 326.4782, 337.271, 339.19980000000004, 390.63110000000006]","[1.5, 0.58, 1.3, 0.235, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.1729386851399997]","[12.0, 14.0, 16.0, 16.0, 12.0]","[0.0960882532743372, 0.027212426752171837, -0.002206139562551279, -0.003031040517613659, -0.11806349994634431]",0.11806349994634431
"[0, 1, 2, 4, 5]",5,"[323.0582, 326.4782, 337.271, 349.9104, 361.65650000000005]","[1.5, 0.58, 1.3, 0.75, 0.2]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.42713673884]","[12.0, 14.0, 16.0, 10.0, 12.0]","[0.07711281119697758, 0.01755191703698679, -0.030841492463443587, -0.03274970765400881, -0.03107352811651199]",0.07711281119697758
"[0, 1, 2, 4, 6]",5,"[323.0582, 326.4782, 337.271, 349.9104, 389.6234]","[1.5, 0.58, 1.3, 0.75, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.23575054856]","[12.0, 14.0, 16.0, 10.0, 14.0]","[0.08451079328514033, 0.021771896949381156, -0.016601000286456724, -0.026734517604616315, -0.06294717234344818]",0.08451079328514033
"[0, 1, 2, 4, 7]",5,"[323.0582, 326.4782, 337.271, 349.9104, 390.63110000000006]","[1.5, 0.58, 1.3, 0.75, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.1729386851399997]","[12.0, 14.0, 16.0, 10.0, 12.0]","[0.09313505751997161, 0.027302448702617513, 0.004144155369597724, -0.017515855086940868, -0.10706580650524594]",0.10706580650524594
"[0, 1, 2, 5, 6]",5,"[323.0582, 326.4782, 337.271, 361.65650000000005, 389.6234]","[1.5, 0.58, 1.3, 0.2, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.42713673884, 3.23575054856]","[12.0, 14.0, 16.0, 12.0, 14.0]","[0.09321891940714933, 0.02413153097114068, -0.017523390042709253, -0.030890446745549444, -0.06893661359003134]",0.09321891940714933
"[0, 1, 2, 5, 7]",5,"[323.0582, 326.4782, 337.271, 361.65650000000005, 390.63110000000006]","[1.5, 0.58, 1.3, 0.2, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.42713673884, 3.1729386851399997]","[12.0, 14.0, 16.0, 12.0, 12.0]","[0.10342405853032244, 0.03069039624331095, 0.007123026856025949, -0.025300777854501848, -0.11593670377515755]",0.11593670377515755
"[0, 1, 2, 6, 7]",5,"[323.0582, 326.4782, 337.271, 389.6234, 390.63110000000006]","[1.5, 0.58, 1.3, 0.18, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.23575054856, 3.1729386851399997]","[12.0, 14.0, 16.0, 14.0, 12.0]","[0.11002667660581228, 0.03448070983561796, 0.01999546148330833, -0.05573017049007699, -0.10877267743466164]",0.11002667660581228
"[0, 1, 3, 4, 5]",5,"[323.0582, 326.4782, 339.19980000000004, 349.9104, 361.65650000000005]","[1.5, 0.58, 0.235, 0.75, 0.2]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.42713673884]","[12.0, 14.0, 16.0, 10.0, 12.0]","[0.1005671030512027, 0.019346945571564467, -0.01576837256626129, -0.05550518834878537, -0.048640487707720656]",0.1005671030512027
"[0, 1, 3, 4, 6]",5,"[323.0582, 326.4782, 339.19980000000004, 349.9104, 389.6234]","[1.5, 0.58, 0.235, 0.75, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.23575054856]","[12.0, 14.0, 16.0, 10.0, 14.0]","[0.11686619426076172, 0.028631524678933234, -0.009844262747030041, -0.04229885162588934, -0.09335460456677552]",0.11686619426076172
"[0, 1, 3, 4, 7]",5,"[323.0582, 326.4782, 339.19980000000004, 349.9104, 390.63110000000006]","[1.5, 0.58, 0.235, 0.75, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.1729386851399997]","[12.0, 14.0, 16.0, 10.0, 12.0]","[0.1348295682952218, 0.04012776090104109, -0.001572663168726729, -0.023181477429404657, -0.1502031885981316]",0.1502031885981316
"[0, 1, 3, 5, 6]",5,"[323.0582, 326.4782, 339.19980000000004, 361.65650000000005, 389.6234]","[1.5, 0.58, 0.235, 0.2, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.42713673884, 3.23575054856]","[12.0, 14.0, 16.0, 12.0, 14.0]","[0.13425864249664693, 0.03291076628133624, -0.011284229839508553, -0.04871497022260195, -0.1071702087158726]",0.13425864249664693
"[0, 1, 3, 5, 7]",5,"[323.0582, 326.4782, 339.19980000000004, 361.65650000000005, 390.63110000000006]","[1.5, 0.58, 0.235, 0.2, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.42713673884, 3.1729386851399997]","[12.0, 14.0, 16.0, 12.0, 12.0]","[0.15728984534863572, 0.047693177681792015, -0.0006199456269915804, -0.036145404267417636, -0.16821767313601846]",0.16821767313601846
"[0, 1, 3, 6, 7]",5,"[323.0582, 326.4782, 339.19980000000004, 389.6234, 390.63110000000006]","[1.5, 0.58, 0.235, 0.18, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6540363802199995, 3.23575054856, 3.1729386851399997]","[12.0, 14.0, 16.0, 14.0, 12.0]","[0.1710895827130357, 0.05562735683635295, 0.004496863125299691, -0.078066848163543, -0.15314695451114527]",0.1710895827130357
"[0, 1, 4, 5, 6]",5,"[323.0582, 326.4782, 349.9104, 361.65650000000005, 389.6234]","[1.5, 0.58, 0.75, 0.2, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.5967856396999998, 3.42713673884, 3.23575054856]","[12.0, 14.0, 10.0, 12.0, 14.0]","[0.13113646904133464, 0.03540071680196821, -0.03564582391932497, -0.04012640396204488, -0.09076495796193314]",0.13113646904133464
"[0, 1, 4, 5, 7]",5,"[323.0582, 326.4782, 349.9104, 361.65650000000005, 390.63110000000006]","[1.5, 0.58, 0.75, 0.2, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[12.0, 14.0, 10.0, 12.0, 12.0]","[0.14786510368986855, 0.04630623086822486, -0.017122215948617514, -0.03061094073363356, -0.14643817787584215]",0.14786510368986855
"[0, 1, 4, 6, 7]",5,"[323.0582, 326.4782, 349.9104, 389.6234, 390.63110000000006]","[1.5, 0.58, 0.75, 0.18, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[12.0, 14.0, 10.0, 14.0, 12.0]","[0.15864205754334598, 0.05251154697022148, -0.00815060071488144, -0.0684066719892411, -0.13459633180944497]",0.15864205754334598
"[0, 1, 5, 6, 7]",5,"[323.0582, 326.4782, 361.65650000000005, 389.6234, 390.63110000000006]","[1.5, 0.58, 0.2, 0.18, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.42713673884, 3.23575054856, 3.1729386851399997]","[12.0, 14.0, 12.0, 14.0, 12.0]","[0.1878651935645798, 0.06357405399918037, -0.028032837245497016, -0.07506921136322627, -0.14833719895503703]",0.1878651935645798
"[0, 2, 3, 4, 5]",5,"[323.0582, 337.271, 339.19980000000004, 349.9104, 361.65650000000005]","[1.5, 1.3, 0.235, 0.75, 0.2]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.42713673884]","[12.0, 16.0, 16.0, 10.0, 12.0]","[0.089692680127156, -0.021346316763227735, -0.006751206284230454, -0.030358287223680225, -0.031236869856017556]",0.089692680127156
"[0, 2, 3, 4, 6]",5,"[323.0582, 337.271, 339.19980000000004, 349.9104, 389.6234]","[1.5, 1.3, 0.235, 0.75, 0.18]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.23575054856]","[12.0, 16.0, 16.0, 10.0, 14.0]","[0.09774297415448402, -0.005796887379168336, -0.003805671252569129, -0.023784338923433873, -0.06435607659931256]",0.09774297415448402
"[0, 2, 3, 4, 7]",5,"[323.0582, 337.271, 339.19980000000004, 349.9104, 390.63110000000006]","[1.5, 1.3, 0.235, 0.75, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.1729386851399997]","[12.0, 16.0, 16.0, 10.0, 12.0]","[0.10658230945370167, 0.01613744009996021, 0.0004169920862641674, -0.013978092504749434, -0.10915864913517646]",0.10915864913517646
"[0, 2, 3, 5, 6]",5,"[323.0582, 337.271, 339.19980000000004, 361.65650000000005, 389.6234]","[1.5, 1.3, 0.235, 0.2, 0.18]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.23575054856]","[12.0, 16.0, 16.0, 12.0, 14.0]","[0.10938759704951506, -0.004241362245976266, -0.0038023204583685632, -0.03073631018696394, -0.07060760415820638]",0.10938759704951506
"[0, 2, 3, 5, 7]",5,"[323.0582, 337.271, 339.19980000000004, 361.65650000000005, 390.63110000000006]","[1.5, 1.3, 0.235, 0.2, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.1729386851399997]","[12.0, 16.0, 16.0, 12.0, 12.0]","[0.11984325166887988, 0.021925507217459728, 0.0012375676451275158, -0.024700268329052533, -0.11830605820241458]",0.11984325166887988
"[0, 2, 3, 6, 7]",5,"[323.0582, 337.271, 339.19980000000004, 389.6234, 390.63110000000006]","[1.5, 1.3, 0.235, 0.18, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.6540363802199995, 3.23575054856, 3.1729386851399997]","[12.0, 16.0, 16.0, 14.0, 12.0]","[0.12696257860473772, 0.03588163486072787, 0.003884133776723378, -0.056236478970194285, -0.11049186827199484]",0.12696257860473772
"[0, 2, 4, 5, 6]",5,"[323.0582, 337.271, 349.9104, 361.65650000000005, 389.6234]","[1.5, 1.3, 0.75, 0.2, 0.18]","[3.8911949946599997, 3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.23575054856]","[12.0, 16.0, 10.0, 12.0, 14.0]","[0.10564510990064854, 0.004254623238296951, -0.020106165001768983, -0.026864487699595478, -0.06292908043758094]",0.10564510990064854
"[0, 2, 4, 5, 7]",5,"[323.0582, 337.271, 349.9104, 361.65650000000005, 390.63110000000006]","[1.5, 1.3, 0.75, 0.2, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[12.0, 16.0, 10.0, 12.0, 12.0]","[0.11396905462365553, 0.025520336871501292, -0.01054675652913939, -0.021912587558785793, -0.10703004740723164]",0.11396905462365553
"[0, 2, 4, 6, 7]",5,"[323.0582, 337.271, 349.9104, 389.6234, 390.63110000000006]","[1.5, 1.3, 0.75, 0.18, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[12.0, 16.0, 10.0, 14.0, 12.0]","[0.11991068568633162, 0.03719182200515425, -0.005590935806709746, -0.05103123902311111, -0.10048033286166481]",0.11991068568633162
"[0, 2, 5, 6, 7]",5,"[323.0582, 337.271, 361.65650000000005, 389.6234, 390.63110000000006]","[1.5, 1.3, 0.2, 0.18, 0.323]","[3.8911949946599997, 3.6748741947399997, 3.42713673884, 3.23575054856, 3.1729386851399997]","[12.0, 16.0, 12.0, 14.0, 12.0]","[0.135867636648287, 0.04718135235509935, -0.0204637069541473, -0.05464570830520042, -0.10793957374403873]",0.135867636648287
"[0, 3, 4, 5, 6]",5,"[323.0582, 339.19980000000004, 349.9104, 361.65650000000005, 389.6234]","[1.5, 0.235, 0.75, 0.2, 0.18]","[3.8911949946599997, 3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.23575054856]","[12.0, 16.0, 10.0, 12.0, 14.0]","[0.16274188042876414, -0.0018958250297714252, -0.02797417973195121, -0.03948159962593535, -0.09339027604110617]",0.16274188042876414
"[0, 3, 4, 5, 7]",5,"[323.0582, 339.19980000000004, 349.9104, 361.65650000000005, 390.63110000000006]","[1.5, 0.235, 0.75, 0.2, 0.323]","[3.8911949946599997, 3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[12.0, 16.0, 10.0, 12.0, 12.0]","[0.17962801753481755, 0.006689052636618759, -0.007884247297620356, -0.02899362495214905, -0.14943919792166677]",0.17962801753481755
"[0, 3, 4, 6, 7]",5,"[323.0582, 339.19980000000004, 349.9104, 389.6234, 390.63110000000006]","[1.5, 0.235, 0.75, 0.18, 0.323]","[3.8911949946599997, 3.6540363802199995, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[12.0, 16.0, 10.0, 14.0, 12.0]","[0.19145525291955434, 0.011130557179803324, 0.002072518462005679, -0.06845916661854282, -0.13619916194282036]",0.19145525291955434
"[0, 3, 5, 6, 7]",5,"[323.0582, 339.19980000000004, 361.65650000000005, 389.6234, 390.63110000000006]","[1.5, 0.235, 0.2, 0.18, 0.323]","[3.8911949946599997, 3.6540363802199995, 3.42713673884, 3.23575054856, 3.1729386851399997]","[12.0, 16.0, 12.0, 14.0, 12.0]","[0.23266523120366522, 0.01630191320428942, -0.02486927970414103, -0.07459266443897941, -0.14950520026483435]",0.23266523120366522
"[0, 4, 5, 6, 7]",5,"[323.0582, 349.9104, 361.65650000000005, 389.6234, 390.63110000000006]","[1.5, 0.75, 0.2, 0.18, 0.323]","[3.8911949946599997, 3.5967856396999998, 3.42713673884, 3.23575054856, 3.1729386851399997]","[12.0, 10.0, 12.0, 14.0, 12.0]","[0.20842513916263578, 0.009928767340990546, -0.021540864271893778, -0.06544517127660995, -0.1313678709551224]",0.20842513916263578
"[1, 2, 3, 4, 5]",5,"[326.4782, 337.271, 339.19980000000004, 349.9104, 361.65650000000005]","[0.58, 1.3, 0.235, 0.75, 0.2]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.42713673884]","[14.0, 16.0, 16.0, 10.0, 12.0]","[0.03892223404484221, 0.012797451352142053, -0.0008707966887445823, -0.020551800663812514, -0.030297088044427073]",0.03892223404484221
"[1, 2, 3, 4, 6]",5,"[326.4782, 337.271, 339.19980000000004, 349.9104, 389.6234]","[0.58, 1.3, 0.235, 0.75, 0.18]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.23575054856]","[14.0, 16.0, 16.0, 10.0, 14.0]","[0.04447382850580961, 0.03166872213849975, 0.0027069057018983267, -0.012550527825894775, -0.06629892852031284]",0.06629892852031284
"[1, 2, 3, 4, 7]",5,"[326.4782, 337.271, 339.19980000000004, 349.9104, 390.63110000000006]","[0.58, 1.3, 0.235, 0.75, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.1729386851399997]","[14.0, 16.0, 16.0, 10.0, 12.0]","[0.0504715190228181, 0.055674114657844664, 0.007357763844553916, -0.0015860371829273523, -0.1119173603422894]",0.1119173603422894
"[1, 2, 3, 5, 6]",5,"[326.4782, 337.271, 339.19980000000004, 361.65650000000005, 389.6234]","[0.58, 1.3, 0.235, 0.2, 0.18]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.23575054856]","[14.0, 16.0, 16.0, 12.0, 14.0]","[0.05276707347827675, 0.04384297399909132, 0.0045730935420259244, -0.02847495129375205, -0.07270818972564219]",0.07270818972564219
"[1, 2, 3, 5, 7]",5,"[326.4782, 337.271, 339.19980000000004, 361.65650000000005, 390.63110000000006]","[0.58, 1.3, 0.235, 0.2, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.1729386851399997]","[14.0, 16.0, 16.0, 12.0, 12.0]","[0.059817520961134324, 0.07248656823882943, 0.010132515810222939, -0.021443931455533777, -0.12099267355465278]",0.12099267355465278
"[1, 2, 3, 6, 7]",5,"[326.4782, 337.271, 339.19980000000004, 389.6234, 390.63110000000006]","[0.58, 1.3, 0.235, 0.18, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.23575054856, 3.1729386851399997]","[14.0, 16.0, 16.0, 14.0, 12.0]","[0.06464467617012504, 0.08907660483423935, 0.013282733484111783, -0.05548679538857949, -0.11151721909989674]",0.11151721909989674
"[1, 2, 4, 5, 6]",5,"[326.4782, 337.271, 349.9104, 361.65650000000005, 389.6234]","[0.58, 1.3, 0.75, 0.2, 0.18]","[3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.23575054856]","[14.0, 16.0, 10.0, 12.0, 14.0]","[0.0499087904621153, 0.046231197559759185, -0.007226579082497964, -0.024667421567780436, -0.06424598737159615]",0.06424598737159615
"[1, 2, 4, 5, 7]",5,"[326.4782, 337.271, 349.9104, 361.65650000000005, 390.63110000000006]","[0.58, 1.3, 0.75, 0.2, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[14.0, 16.0, 10.0, 12.0, 12.0]","[0.055485229173696055, 0.06909780625822431, 0.003318799993626026, -0.01900580982387217, -0.10889602560167426]",0.10889602560167426
"[1, 2, 4, 6, 7]",5,"[326.4782, 337.271, 349.9104, 389.6234, 390.63110000000006]","[0.58, 1.3, 0.75, 0.18, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[14.0, 16.0, 10.0, 14.0, 12.0]","[0.05945438723729679, 0.08274697489372734, 0.009140068876554358, -0.05025082338278636, -0.10109060762479213]",0.10109060762479213
"[1, 2, 5, 6, 7]",5,"[326.4782, 337.271, 361.65650000000005, 389.6234, 390.63110000000006]","[0.58, 1.3, 0.2, 0.18, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.42713673884, 3.23575054856, 3.1729386851399997]","[14.0, 16.0, 12.0, 14.0, 12.0]","[0.0709316702305712, 0.105897592303478, -0.01594433915703712, -0.05313521844198506, -0.1077497049350269]",0.1077497049350269
"[1, 3, 4, 5, 6]",5,"[326.4782, 339.19980000000004, 349.9104, 361.65650000000005, 389.6234]","[0.58, 0.235, 0.75, 0.2, 0.18]","[3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.23575054856]","[14.0, 16.0, 10.0, 12.0, 14.0]","[0.0996070735789518, 0.018453604732529327, 0.008484531726532851, -0.032245814100318654, -0.09429939593769517]",0.0996070735789518
"[1, 3, 4, 5, 7]",5,"[326.4782, 339.19980000000004, 349.9104, 361.65650000000005, 390.63110000000006]","[0.58, 0.235, 0.75, 0.2, 0.323]","[3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[14.0, 16.0, 10.0, 12.0, 12.0]","[0.10987961380759259, 0.027572406341789188, 0.0306691874107477, -0.019770907157025897, -0.1483503004031035]",0.1483503004031035
"[1, 3, 4, 6, 7]",5,"[326.4782, 339.19980000000004, 349.9104, 389.6234, 390.63110000000006]","[0.58, 0.235, 0.75, 0.18, 0.323]","[3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[14.0, 16.0, 10.0, 14.0, 12.0]","[0.11818420992085601, 0.03307600854851618, 0.043086365238742486, -0.06299058162029988, -0.1313560020878148]",0.1313560020878148
"[1, 3, 5, 6, 7]",5,"[326.4782, 339.19980000000004, 361.65650000000005, 389.6234, 390.63110000000006]","[0.58, 0.235, 0.2, 0.18, 0.323]","[3.7964042259599995, 3.6540363802199995, 3.42713673884, 3.23575054856, 3.1729386851399997]","[14.0, 16.0, 12.0, 14.0, 12.0]","[0.15988287672676688, 0.04961144105817597, -0.007984043372627092, -0.06393826884361184, -0.13757200556870394]",0.15988287672676688
"[1, 4, 5, 6, 7]",5,"[326.4782, 349.9104, 361.65650000000005, 389.6234, 390.63110000000006]","[0.58, 0.75, 0.2, 0.18, 0.323]","[3.7964042259599995, 3.5967856396999998, 3.42713673884, 3.23575054856, 3.1729386851399997]","[14.0, 10.0, 12.0, 14.0, 12.0]","[0.13248627703706273, 0.057032106086239376, -0.008969878062735442, -0.05768334302419781, -0.12286516203636882]",0.13248627703706273
"[2, 3, 4, 5, 6]",5,"[337.271, 339.19980000000004, 349.9104, 361.65650000000005, 389.6234]","[1.3, 0.235, 0.75, 0.2, 0.18]","[3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.23575054856]","[16.0, 16.0, 10.0, 12.0, 14.0]","[0.07483528015049362, 0.010394791128202255, 0.0018450010946618745, -0.02279701869599156, -0.0642780536773663]",0.07483528015049362
"[2, 3, 4, 5, 7]",5,"[337.271, 339.19980000000004, 349.9104, 361.65650000000005, 390.63110000000006]","[1.3, 0.235, 0.75, 0.2, 0.323]","[3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[16.0, 16.0, 10.0, 12.0, 12.0]","[0.09799404543208967, 0.014921576959651309, 0.012737609793424476, -0.016794248766189304, -0.10885898341897611]",0.10885898341897611
"[2, 3, 4, 6, 7]",5,"[337.271, 339.19980000000004, 349.9104, 389.6234, 390.63110000000006]","[1.3, 0.235, 0.75, 0.18, 0.323]","[3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[16.0, 16.0, 10.0, 14.0, 12.0]","[0.11271773378840794, 0.01771997767491973, 0.01903562125213032, -0.049139050644725984, -0.10033428207073208]",0.11271773378840794
"[2, 3, 5, 6, 7]",5,"[337.271, 339.19980000000004, 361.65650000000005, 389.6234, 390.63110000000006]","[1.3, 0.235, 0.2, 0.18, 0.323]","[3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.23575054856, 3.1729386851399997]","[16.0, 16.0, 12.0, 14.0, 12.0]","[0.14618151383221117, 0.023520695651642762, -0.012477257422962046, -0.0512493882113086, -0.1059755638495829]",0.14618151383221117
"[2, 4, 5, 6, 7]",5,"[337.271, 349.9104, 361.65650000000005, 389.6234, 390.63110000000006]","[1.3, 0.75, 0.2, 0.18, 0.323]","[3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.23575054856, 3.1729386851399997]","[16.0, 10.0, 12.0, 14.0, 12.0]","[0.12970809077332357, 0.025237779260018967, -0.011630823548265529, -0.0467714336587987, -0.09654361282627819]",0.12970809077332357
"[3, 4, 5, 6, 7]",5,"[339.19980000000004, 349.9104, 361.65650000000005, 389.6234, 390.63110000000006]","[0.235, 0.75, 0.2, 0.18, 0.323]","[3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.23575054856, 3.1729386851399997]","[16.0, 10.0, 12.0, 14.0, 12.0]","[0.06059162922285674, 0.09646539002058468, 0.0024510329279719134, -0.04869823873899615, -0.11080981343241719]",0.11080981343241719
"[0, 1, 2, 3, 4, 5]",6,"[323.0582, 326.4782, 337.271, 339.19980000000004, 349.9104, 361.65650000000005]","[1.5, 0.58, 1.3, 0.235, 0.75, 0.2]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.42713673884]","[12.0, 14.0, 16.0, 16.0, 10.0, 12.0]","[0.07379061208975424, 0.017325847843629866, -0.025917677799042027, -0.007253389311696695, -0.029424710567816648, -0.028520682254828775]",0.07379061208975424
"[0, 1, 2, 3, 4, 6]",6,"[323.0582, 326.4782, 337.271, 339.19980000000004, 349.9104, 389.6234]","[1.5, 0.58, 1.3, 0.235, 0.75, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.23575054856]","[12.0, 14.0, 16.0, 16.0, 10.0, 14.0]","[0.0801754778598312, 0.02096931610429499, -0.013617900051496434, -0.004923893803589485, -0.024228239636157833, -0.058374760472882516]",0.0801754778598312
"[0, 1, 2, 3, 4, 7]",6,"[323.0582, 326.4782, 337.271, 339.19980000000004, 349.9104, 390.63110000000006]","[1.5, 0.58, 1.3, 0.235, 0.75, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.1729386851399997]","[12.0, 14.0, 16.0, 16.0, 10.0, 12.0]","[0.0876458157689608, 0.02576867081513312, 0.004411170723061408, -0.0014585504848195208, -0.016211293538892876, -0.10015581328344288]",0.10015581328344288
"[0, 1, 2, 3, 5, 6]",6,"[323.0582, 326.4782, 337.271, 339.19980000000004, 361.65650000000005, 389.6234]","[1.5, 0.58, 1.3, 0.235, 0.2, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.23575054856]","[12.0, 14.0, 16.0, 16.0, 12.0, 14.0]","[0.08795613901664712, 0.02313328734633481, -0.014064631183911602, -0.005223844457296956, -0.02831251236768264, -0.06348843835409092]",0.08795613901664712
"[0, 1, 2, 3, 5, 7]",6,"[323.0582, 326.4782, 337.271, 339.19980000000004, 361.65650000000005, 390.63110000000006]","[1.5, 0.58, 1.3, 0.235, 0.2, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.1729386851399997]","[12.0, 14.0, 16.0, 16.0, 12.0, 12.0]","[0.09668733391689524, 0.028755445642628136, 0.007093953679751019, -0.001156017817063315, -0.023505890070863747, -0.10787482535134746]",0.10787482535134746
"[0, 1, 2, 3, 6, 7]",6,"[323.0582, 326.4782, 337.271, 339.19980000000004, 389.6234, 390.63110000000006]","[1.5, 0.58, 1.3, 0.235, 0.18, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.23575054856, 3.1729386851399997]","[12.0, 14.0, 16.0, 16.0, 14.0, 12.0]","[0.10242862827522708, 0.032051331319148016, 0.018287328312068862, 0.0009657930333943632, -0.05208792423223745, -0.10164515670760088]",0.10242862827522708
"[0, 1, 2, 4, 5, 6]",6,"[323.0582, 326.4782, 337.271, 349.9104, 361.65650000000005, 389.6234]","[1.5, 0.58, 1.3, 0.75, 0.2, 0.18]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.23575054856]","[12.0, 14.0, 16.0, 10.0, 12.0, 14.0]","[0.08612382377431863, 0.02379047534692598, -0.0060464506319981015, -0.021456741900785392, -0.02511377048005234, -0.057297336108408904]",0.08612382377431863
"[0, 1, 2, 4, 5, 7]",6,"[323.0582, 326.4782, 337.271, 349.9104, 361.65650000000005, 390.63110000000006]","[1.5, 0.58, 1.3, 0.75, 0.2, 0.323]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[12.0, 14.0, 16.0, 10.0, 12.0, 12.0]","[0.09325404212581079, 0.028427122626113965, 0.011540220566957082, -0.013603310279774655, -0.021084559845736928, -0.09853351519337016]",0.09853351519337016
