idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 1]",2,"[272.778, 281.394]","[0.65, 0.55]","[4.5437368209999995, 4.404639939599999]","[11.0, 9.0]","[0.05987591467653919, -0.05987591467653941]",0.05987591467653941
"[0, 2]",2,"[272.778, 290.668]","[0.65, 0.41]","[4.5437368209999995, 4.2641148086]","[11.0, 7.0]","[0.11186428025605188, -0.11186428025605194]",0.11186428025605194
"[0, 3]",2,"[272.778, 368.84200000000004]","[0.65, 0.13]","[4.5437368209999995, 3.3603625985999996]","[11.0, 7.0]","[0.4371261679879965, -0.43712616798799653]",0.43712616798799653
"[0, 4]",2,"[272.778, 372.494]","[0.65, 0.45]","[4.5437368209999995, 3.3274372299999997]","[11.0, 9.0]","[0.41812412426383605, -0.418124124263836]",0.41812412426383605
"[0, 5]",2,"[272.778, 381.96700000000004]","[0.65, 1.27]","[4.5437368209999995, 3.2449074634]","[11.0, 11.0]","[0.2182585115294281, -0.2182585115294281]",0.2182585115294281
"[0, 6]",2,"[272.778, 393.048]","[0.65, 1.07]","[4.5437368209999995, 3.3603625985999996]","[11.0, 7.0]","[0.3279848323929785, -0.3279848323929785]",0.3279848323929785
"[0, 7]",2,"[272.778, 397.196]","[0.65, 0.89]","[4.5437368209999995, 3.3274372299999997]","[11.0, 9.0]","[0.3191893595887322, -0.31918935958873207]",0.3191893595887322
"[0, 8]",2,"[272.778, 412.97]","[0.65, 0.68]","[4.5437368209999995, 3.0012904828]","[11.0, 9.0]","[0.3725366854179126, -0.3725366854179126]",0.3725366854179126
"[0, 9]",2,"[272.778, 420.50500000000005]","[0.65, 0.71]","[4.5437368209999995, 2.9475352343999996]","[11.0, 7.0]","[0.4158759363045212, -0.41587593630452113]",0.4158759363045212
"[0, 10]",2,"[272.778, 443.55600000000004]","[0.65, 0.31]","[4.5437368209999995, 3.0012904828]","[11.0, 9.0]","[0.525926799796003, -0.5259267997960029]",0.525926799796003
"[1, 2]",2,"[281.394, 290.668]","[0.55, 0.41]","[4.404639939599999, 4.2641148086]","[9.0, 7.0]","[0.059000403735274376, -0.05900040373527449]",0.05900040373527449
"[1, 3]",2,"[281.394, 368.84200000000004]","[0.55, 0.13]","[4.404639939599999, 3.3603625985999996]","[9.0, 7.0]","[0.40836017634198285, -0.4083601763419828]",0.40836017634198285
"[1, 4]",2,"[281.394, 372.494]","[0.55, 0.45]","[4.404639939599999, 3.3274372299999997]","[9.0, 9.0]","[0.3468628599413592, -0.3468628599413591]",0.3468628599413592
"[1, 5]",2,"[281.394, 381.96700000000004]","[0.55, 1.27]","[4.404639939599999, 3.2449074634]","[9.0, 11.0]","[0.16548032820446593, -0.1654803282044659]",0.16548032820446593
"[1, 6]",2,"[281.394, 393.048]","[0.55, 1.07]","[4.404639939599999, 3.3603625985999996]","[9.0, 7.0]","[0.25933972017469986, -0.2593397201747]",0.2593397201747
"[1, 7]",2,"[281.394, 397.196]","[0.55, 0.89]","[4.404639939599999, 3.3274372299999997]","[9.0, 9.0]","[0.25147543798046734, -0.25147543798046756]",0.25147543798046756
"[1, 8]",2,"[281.394, 412.97]","[0.55, 0.68]","[4.404639939599999, 3.0012904828]","[9.0, 9.0]","[0.3009050378733301, -0.3009050378733301]",0.3009050378733301
"[1, 9]",2,"[281.394, 420.50500000000005]","[0.55, 0.71]","[4.404639939599999, 2.9475352343999996]","[9.0, 7.0]","[0.3417403826565027, -0.34174038265650275]",0.34174038265650275
"[1, 10]",2,"[281.394, 443.55600000000004]","[0.55, 0.31]","[4.404639939599999, 3.0012904828]","[9.0, 9.0]","[0.45612569685419696, -0.4561256968541971]",0.4561256968541971
"[2, 3]",2,"[290.668, 368.84200000000004]","[0.41, 0.13]","[4.2641148086, 3.3603625985999996]","[7.0, 7.0]","[0.3737265534517049, -0.37372655345170486]",0.3737265534517049
"[2, 4]",2,"[290.668, 372.494]","[0.41, 0.45]","[4.2641148086, 3.3274372299999997]","[7.0, 9.0]","[0.2516680020727047, -0.25166800207270457]",0.2516680020727047
"[2, 5]",2,"[290.668, 381.96700000000004]","[0.41, 1.27]","[4.2641148086, 3.2449074634]","[7.0, 11.0]","[0.10529150459314479, -0.10529150459314485]",0.10529150459314485
"[2, 6]",2,"[290.668, 393.048]","[0.41, 1.07]","[4.2641148086, 3.3603625985999996]","[7.0, 7.0]","[0.17490976634275632, -0.17490976634275623]",0.17490976634275632
"[2, 7]",2,"[290.668, 397.196]","[0.41, 0.89]","[4.2641148086, 3.3274372299999997]","[7.0, 9.0]","[0.16863818509542497, -0.16863818509542505]",0.16863818509542505
"[2, 8]",2,"[290.668, 412.97]","[0.41, 0.68]","[4.2641148086, 3.0012904828]","[7.0, 9.0]","[0.20821927131367213, -0.20821927131367213]",0.20821927131367213
"[2, 9]",2,"[290.668, 420.50500000000005]","[0.41, 0.71]","[4.2641148086, 2.9475352343999996]","[7.0, 7.0]","[0.24229223526794572, -0.24229223526794574]",0.24229223526794574
"[2, 10]",2,"[290.668, 443.55600000000004]","[0.41, 0.31]","[4.2641148086, 3.0012904828]","[7.0, 9.0]","[0.3527363731238295, -0.35273637312382944]",0.3527363731238295
"[3, 4]",2,"[368.84200000000004, 372.494]","[0.13, 0.45]","[3.3603625985999996, 3.3274372299999997]","[7.0, 9.0]","[0.008380588639111619, -0.008380588639111508]",0.008380588639111619
"[3, 5]",2,"[368.84200000000004, 381.96700000000004]","[0.13, 1.27]","[3.3603625985999996, 3.2449074634]","[7.0, 11.0]","[0.010274003970213066, -0.010274003970213053]",0.010274003970213066
"[3, 6]",2,"[368.84200000000004, 393.048]","[0.13, 1.07]","[3.3603625985999996, 3.3603625985999996]","[7.0, 7.0]","[-1.3877787807814457e-17, 0.0]",1.3877787807814457e-17
"[3, 7]",2,"[368.84200000000004, 397.196]","[0.13, 0.89]","[3.3603625985999996, 3.3274372299999997]","[7.0, 9.0]","[0.005361466064355377, -0.00536146606435528]",0.005361466064355377
"[3, 8]",2,"[368.84200000000004, 412.97]","[0.13, 0.68]","[3.3603625985999996, 3.0012904828]","[7.0, 9.0]","[0.051607278668300685, -0.05160727866830073]",0.05160727866830073
"[3, 9]",2,"[368.84200000000004, 420.50500000000005]","[0.13, 0.71]","[3.3603625985999996, 2.9475352343999996]","[7.0, 7.0]","[0.06696147570346413, -0.06696147570346411]",0.06696147570346413
"[3, 10]",2,"[368.84200000000004, 443.55600000000004]","[0.13, 0.31]","[3.3603625985999996, 3.0012904828]","[7.0, 9.0]","[0.09590951223563277, -0.09590951223563282]",0.09590951223563282
"[4, 5]",2,"[372.494, 381.96700000000004]","[0.45, 1.27]","[3.3274372299999997, 3.2449074634]","[9.0, 11.0]","[0.023724205537436538, -0.023724205537436593]",0.023724205537436593
"[4, 6]",2,"[372.494, 393.048]","[0.45, 1.07]","[3.3274372299999997, 3.3603625985999996]","[9.0, 7.0]","[-0.013423268441696945, 0.013423268441696945]",0.013423268441696945
"[4, 7]",2,"[372.494, 397.196]","[0.45, 0.89]","[3.3274372299999997, 3.3274372299999997]","[9.0, 9.0]","[0.0, 0.0]",0.0
"[4, 8]",2,"[372.494, 412.97]","[0.45, 0.68]","[3.3274372299999997, 3.0012904828]","[9.0, 9.0]","[0.12175081623422251, -0.12175081623422257]",0.12175081623422257
"[4, 9]",2,"[372.494, 420.50500000000005]","[0.45, 0.71]","[3.3274372299999997, 2.9475352343999996]","[9.0, 7.0]","[0.14876368490364578, -0.1487636849036459]",0.1487636849036459
"[4, 10]",2,"[372.494, 443.55600000000004]","[0.45, 0.31]","[3.3274372299999997, 3.0012904828]","[9.0, 9.0]","[0.14079382797428125, -0.14079382797428114]",0.14079382797428125
"[5, 6]",2,"[381.96700000000004, 393.048]","[1.27, 1.07]","[3.2449074634, 3.3603625985999996]","[11.0, 7.0]","[-0.04265041183961449, 0.042650411839614544]",0.042650411839614544
"[5, 7]",2,"[381.96700000000004, 397.196]","[1.27, 0.89]","[3.2449074634, 3.3274372299999997]","[11.0, 9.0]","[-0.03167973723437312, 0.03167973723437306]",0.03167973723437312
"[5, 8]",2,"[381.96700000000004, 412.97]","[1.27, 0.68]","[3.2449074634, 3.0012904828]","[11.0, 9.0]","[0.09809648041835539, -0.09809648041835539]",0.09809648041835539
"[5, 9]",2,"[381.96700000000004, 420.50500000000005]","[1.27, 0.71]","[3.2449074634, 2.9475352343999996]","[11.0, 7.0]","[0.11440900393553033, -0.11440900393553038]",0.11440900393553038
"[5, 10]",2,"[381.96700000000004, 443.55600000000004]","[1.27, 0.31]","[3.2449074634, 3.0012904828]","[11.0, 9.0]","[0.06703323888345825, -0.06703323888345833]",0.06703323888345833
"[6, 7]",2,"[393.048, 397.196]","[1.07, 0.89]","[3.3603625985999996, 3.3274372299999997]","[7.0, 9.0]","[0.014288189663452577, -0.014288189663452688]",0.014288189663452688
"[6, 8]",2,"[393.048, 412.97]","[1.07, 0.68]","[3.3603625985999996, 3.0012904828]","[7.0, 9.0]","[0.15228462770683915, -0.15228462770683915]",0.15228462770683915
"[6, 9]",2,"[393.048, 420.50500000000005]","[1.07, 0.71]","[3.3603625985999996, 2.9475352343999996]","[7.0, 7.0]","[0.17711164011717329, -0.1771116401171734]",0.1771116401171734
"[6, 10]",2,"[393.048, 443.55600000000004]","[1.07, 0.31]","[3.3603625985999996, 3.0012904828]","[7.0, 9.0]","[0.1426335965146821, -0.14263359651468216]",0.14263359651468216
"[7, 8]",2,"[397.196, 412.97]","[0.89, 0.68]","[3.3274372299999997, 3.0012904828]","[9.0, 9.0]","[0.14004712024295218, -0.1400471202429523]",0.1400471202429523
"[7, 9]",2,"[397.196, 420.50500000000005]","[0.89, 0.71]","[3.3274372299999997, 2.9475352343999996]","[9.0, 7.0]","[0.1638207076021304, -0.16382070760213047]",0.16382070760213047
"[7, 10]",2,"[397.196, 443.55600000000004]","[0.89, 0.31]","[3.3274372299999997, 3.0012904828]","[9.0, 9.0]","[0.12564563186797972, -0.12564563186797972]",0.12564563186797972
"[8, 9]",2,"[412.97, 420.50500000000005]","[0.68, 0.71]","[3.0012904828, 2.9475352343999996]","[9.0, 7.0]","[0.023260416894266167, -0.02326041689426611]",0.023260416894266167
"[8, 10]",2,"[412.97, 443.55600000000004]","[0.68, 0.31]","[3.0012904828, 3.0012904828]","[9.0, 9.0]","[0.0, 5.551115123125783e-17]",5.551115123125783e-17
"[9, 10]",2,"[420.50500000000005, 443.55600000000004]","[0.71, 0.31]","[2.9475352343999996, 3.0012904828]","[7.0, 9.0]","[-0.02068222212746107, 0.020682222127460903]",0.02068222212746107
"[0, 1, 2]",3,"[272.778, 281.394, 290.668]","[0.65, 0.55, 0.41]","[4.5437368209999995, 4.404639939599999, 4.2641148086]","[11.0, 9.0, 7.0]","[0.08301683450299169, -0.014879449916964993, -0.06813738458602675]",0.08301683450299169
"[0, 1, 3]",3,"[272.778, 281.394, 368.84200000000004]","[0.65, 0.55, 0.13]","[4.5437368209999995, 4.404639939599999, 3.3603625985999996]","[11.0, 9.0, 7.0]","[0.22768294688606422, 0.10692180584631494, -0.33460475273237916]",0.33460475273237916
"[0, 1, 4]",3,"[272.778, 281.394, 372.494]","[0.65, 0.55, 0.45]","[4.5437368209999995, 4.404639939599999, 3.3274372299999997]","[11.0, 9.0, 9.0]","[0.27718363459315976, 0.17927823793854442, -0.4564618725317043]",0.4564618725317043
"[0, 1, 5]",3,"[272.778, 281.394, 381.96700000000004]","[0.65, 0.55, 1.27]","[4.5437368209999995, 4.404639939599999, 3.2449074634]","[11.0, 9.0, 11.0]","[0.18018651206588893, 0.12452462725253073, -0.30471113931841975]",0.30471113931841975
"[0, 1, 6]",3,"[272.778, 281.394, 393.048]","[0.65, 0.55, 1.07]","[4.5437368209999995, 4.404639939599999, 3.3603625985999996]","[11.0, 9.0, 7.0]","[0.2398320283990223, 0.15945125617033212, -0.39928328456935447]",0.39928328456935447
"[0, 1, 7]",3,"[272.778, 281.394, 397.196]","[0.65, 0.55, 0.89]","[4.5437368209999995, 4.404639939599999, 3.3274372299999997]","[11.0, 9.0, 9.0]","[0.23710621005043242, 0.1590980159189821, -0.3962042259694145]",0.3962042259694145
"[0, 1, 8]",3,"[272.778, 281.394, 412.97]","[0.65, 0.55, 0.68]","[4.5437368209999995, 4.404639939599999, 3.0012904828]","[11.0, 9.0, 9.0]","[0.27639351686758185, 0.1921064511736461, -0.46849996804122795]",0.46849996804122795
"[0, 1, 9]",3,"[272.778, 281.394, 420.50500000000005]","[0.65, 0.55, 0.71]","[4.5437368209999995, 4.404639939599999, 2.9475352343999996]","[11.0, 9.0, 7.0]","[0.2995382712299937, 0.2080774590388961, -0.5076157302688898]",0.5076157302688898
"[0, 1, 10]",3,"[272.778, 281.394, 443.55600000000004]","[0.65, 0.55, 0.31]","[4.5437368209999995, 4.404639939599999, 3.0012904828]","[11.0, 9.0, 9.0]","[0.3370767896602933, 0.22631035358426546, -0.5633871432445587]",0.5633871432445587
"[0, 2, 3]",3,"[272.778, 290.668, 368.84200000000004]","[0.65, 0.41, 0.13]","[4.5437368209999995, 4.2641148086, 3.3603625985999996]","[11.0, 7.0, 7.0]","[0.29979791135119244, 0.04569087301604288, -0.3454887843672353]",0.3454887843672353
"[0, 2, 4]",3,"[272.778, 290.668, 372.494]","[0.65, 0.41, 0.45]","[4.5437368209999995, 4.2641148086, 3.3274372299999997]","[11.0, 7.0, 9.0]","[0.32305117002326167, 0.11119805924645261, -0.4342492292697143]",0.4342492292697143
"[0, 2, 5]",3,"[272.778, 290.668, 381.96700000000004]","[0.65, 0.41, 1.27]","[4.5437368209999995, 4.2641148086, 3.2449074634]","[11.0, 7.0, 11.0]","[0.1937166995559203, 0.07661355169766002, -0.27033025125358034]",0.27033025125358034
"[0, 2, 6]",3,"[272.778, 290.668, 393.048]","[0.65, 0.41, 1.07]","[4.5437368209999995, 4.2641148086, 3.3603625985999996]","[11.0, 7.0, 7.0]","[0.26969870609144325, 0.09820842403567413, -0.3679071301271175]",0.3679071301271175
"[0, 2, 7]",3,"[272.778, 290.668, 397.196]","[0.65, 0.41, 0.89]","[4.5437368209999995, 4.2641148086, 3.3274372299999997]","[11.0, 7.0, 9.0]","[0.26500915806474545, 0.09847063428686581, -0.36347979235161143]",0.36347979235161143
"[0, 2, 8]",3,"[272.778, 290.668, 412.97]","[0.65, 0.41, 0.68]","[4.5437368209999995, 4.2641148086, 3.0012904828]","[11.0, 7.0, 9.0]","[0.30831985786622523, 0.12397360585385947, -0.4322934637200847]",0.4322934637200847
"[0, 2, 9]",3,"[272.778, 290.668, 420.50500000000005]","[0.65, 0.41, 0.71]","[4.5437368209999995, 4.2641148086, 2.9475352343999996]","[11.0, 7.0, 7.0]","[0.337480832385598, 0.13566067495641965, -0.47314150734201776]",0.47314150734201776
"[0, 2, 10]",3,"[272.778, 290.668, 443.55600000000004]","[0.65, 0.41, 0.31]","[4.5437368209999995, 4.2641148086, 3.0012904828]","[11.0, 7.0, 9.0]","[0.39571268192997544, 0.14842370900943624, -0.5441363909394117]",0.5441363909394117
"[0, 3, 4]",3,"[272.778, 368.84200000000004, 372.494]","[0.65, 0.13, 0.45]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997]","[11.0, 7.0, 9.0]","[0.3874497614562129, -0.06305568387562663, -0.32439407758058636]",0.3874497614562129
"[0, 3, 5]",3,"[272.778, 368.84200000000004, 381.96700000000004]","[0.65, 0.13, 1.27]","[4.5437368209999995, 3.3603625985999996, 3.2449074634]","[11.0, 7.0, 11.0]","[0.20850882396787646, -0.002431983754050411, -0.2060768402138261]",0.20850882396787646
"[0, 3, 6]",3,"[272.778, 368.84200000000004, 393.048]","[0.65, 0.13, 1.07]","[4.5437368209999995, 3.3603625985999996, 3.3603625985999996]","[11.0, 7.0, 7.0]","[0.307533548584355, -0.03525194592831432, -0.27228160265604084]",0.307533548584355
"[0, 3, 7]",3,"[272.778, 368.84200000000004, 397.196]","[0.65, 0.13, 0.89]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997]","[11.0, 7.0, 9.0]","[0.2993849354803074, -0.027069644037855625, -0.2723152914424518]",0.2993849354803074
"[0, 3, 8]",3,"[272.778, 368.84200000000004, 412.97]","[0.65, 0.13, 0.68]","[4.5437368209999995, 3.3603625985999996, 3.0012904828]","[11.0, 7.0, 9.0]","[0.34504517129448453, 0.008251878862524237, -0.35329705015700885]",0.35329705015700885
"[0, 3, 9]",3,"[272.778, 368.84200000000004, 420.50500000000005]","[0.65, 0.13, 0.71]","[4.5437368209999995, 3.3603625985999996, 2.9475352343999996]","[11.0, 7.0, 7.0]","[0.3819193695142796, 0.009851422821682151, -0.39177079233596174]",0.39177079233596174
"[0, 3, 10]",3,"[272.778, 368.84200000000004, 443.55600000000004]","[0.65, 0.13, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.0012904828]","[11.0, 7.0, 9.0]","[0.4733077740523916, -0.027074805201998772, -0.4462329688503928]",0.4733077740523916
"[0, 4, 5]",3,"[272.778, 372.494, 381.96700000000004]","[0.65, 0.45, 1.27]","[4.5437368209999995, 3.3274372299999997, 3.2449074634]","[11.0, 9.0, 11.0]","[0.18066730078375776, -0.016819982078641327, -0.16384731870511637]",0.18066730078375776
"[0, 4, 6]",3,"[272.778, 372.494, 393.048]","[0.65, 0.45, 1.07]","[4.5437368209999995, 3.3274372299999997, 3.3603625985999996]","[11.0, 9.0, 7.0]","[0.2526632963870458, -0.10563598909655125, -0.14702730729049446]",0.2526632963870458
"[0, 4, 7]",3,"[272.778, 372.494, 397.196]","[0.65, 0.45, 0.89]","[4.5437368209999995, 3.3274372299999997, 3.3274372299999997]","[11.0, 9.0, 9.0]","[0.24647301093017276, -0.08633701854634712, -0.16013599238382553]",0.24647301093017276
"[0, 4, 8]",3,"[272.778, 372.494, 412.97]","[0.65, 0.45, 0.68]","[4.5437368209999995, 3.3274372299999997, 3.0012904828]","[11.0, 9.0, 9.0]","[0.274813264783362, 0.013620089835512411, -0.2884333546188742]",0.2884333546188742
"[0, 4, 9]",3,"[272.778, 372.494, 420.50500000000005]","[0.65, 0.45, 0.71]","[4.5437368209999995, 3.3274372299999997, 2.9475352343999996]","[11.0, 9.0, 7.0]","[0.2977135789823106, 0.01669697651678559, -0.31441055549909624]",0.31441055549909624
"[0, 4, 10]",3,"[272.778, 372.494, 443.55600000000004]","[0.65, 0.45, 0.31]","[4.5437368209999995, 3.3274372299999997, 3.0012904828]","[11.0, 9.0, 9.0]","[0.35167893860159655, -0.0746806380760085, -0.27699830052558805]",0.35167893860159655
"[0, 5, 6]",3,"[272.778, 381.96700000000004, 393.048]","[0.65, 1.27, 1.07]","[4.5437368209999995, 3.2449074634, 3.3603625985999996]","[11.0, 11.0, 7.0]","[0.16034185881330293, -0.14941350654931818, -0.010928352263984753]",0.16034185881330293
"[0, 5, 7]",3,"[272.778, 381.96700000000004, 397.196]","[0.65, 1.27, 0.89]","[4.5437368209999995, 3.2449074634, 3.3274372299999997]","[11.0, 11.0, 9.0]","[0.15747114928445072, -0.13415094319889742, -0.023320206085553352]",0.15747114928445072
"[0, 5, 8]",3,"[272.778, 381.96700000000004, 412.97]","[0.65, 1.27, 0.68]","[4.5437368209999995, 3.2449074634, 3.0012904828]","[11.0, 11.0, 9.0]","[0.16686323707441605, -0.017643454989083818, -0.1492197820853322]",0.16686323707441605
"[0, 5, 9]",3,"[272.778, 381.96700000000004, 420.50500000000005]","[0.65, 1.27, 0.71]","[4.5437368209999995, 3.2449074634, 2.9475352343999996]","[11.0, 11.0, 7.0]","[0.1750221555616973, -0.014446307724078955, -0.16057584783761836]",0.1750221555616973
"[0, 5, 10]",3,"[272.778, 381.96700000000004, 443.55600000000004]","[0.65, 1.27, 0.31]","[4.5437368209999995, 3.2449074634, 3.0012904828]","[11.0, 11.0, 9.0]","[0.19340325010241666, -0.09615448279435534, -0.09724876730806123]",0.19340325010241666
"[0, 6, 7]",3,"[272.778, 393.048, 397.196]","[0.65, 1.07, 0.89]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997]","[11.0, 7.0, 9.0]","[0.21026644288082133, -0.08743141668167359, -0.12283502619914771]",0.21026644288082133
"[0, 6, 8]",3,"[272.778, 393.048, 412.97]","[0.65, 1.07, 0.68]","[4.5437368209999995, 3.3603625985999996, 3.0012904828]","[11.0, 7.0, 9.0]","[0.2305570809322961, 0.02985222387610026, -0.26040930480839636]",0.26040930480839636
"[0, 6, 9]",3,"[272.778, 393.048, 420.50500000000005]","[0.65, 1.07, 0.71]","[4.5437368209999995, 3.3603625985999996, 2.9475352343999996]","[11.0, 7.0, 7.0]","[0.2464738636484899, 0.0334922943255368, -0.27996615797402663]",0.27996615797402663
"[0, 6, 10]",3,"[272.778, 393.048, 443.55600000000004]","[0.65, 1.07, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.0012904828]","[11.0, 7.0, 9.0]","[0.28207793021290517, -0.06472551519092168, -0.2173524150219835]",0.28207793021290517
"[0, 7, 8]",3,"[272.778, 397.196, 412.97]","[0.65, 0.89, 0.68]","[4.5437368209999995, 3.3274372299999997, 3.0012904828]","[11.0, 9.0, 9.0]","[0.22447089945377016, 0.01705875172716803, -0.2415296511809381]",0.2415296511809381
"[0, 7, 9]",3,"[272.778, 397.196, 420.50500000000005]","[0.65, 0.89, 0.71]","[4.5437368209999995, 3.3274372299999997, 2.9475352343999996]","[11.0, 9.0, 7.0]","[0.23952415632492446, 0.020339754069493066, -0.25986391039441753]",0.25986391039441753
"[0, 7, 10]",3,"[272.778, 397.196, 443.55600000000004]","[0.65, 0.89, 0.31]","[4.5437368209999995, 3.3274372299999997, 3.0012904828]","[11.0, 9.0, 9.0]","[0.27357607040720106, -0.07861702539466697, -0.19495904501253397]",0.27357607040720106
"[0, 8, 9]",3,"[272.778, 412.97, 420.50500000000005]","[0.65, 0.68, 0.71]","[4.5437368209999995, 3.0012904828, 2.9475352343999996]","[11.0, 9.0, 7.0]","[0.2586730586127296, -0.11923611463801542, -0.13943694397471423]",0.2586730586127296
"[0, 8, 10]",3,"[272.778, 412.97, 443.55600000000004]","[0.65, 0.68, 0.31]","[4.5437368209999995, 3.0012904828, 3.0012904828]","[11.0, 9.0, 9.0]","[0.3031402387526854, -0.21281267203888482, -0.09032756671380063]",0.3031402387526854
"[0, 9, 10]",3,"[272.778, 420.50500000000005, 443.55600000000004]","[0.65, 0.71, 0.31]","[4.5437368209999995, 2.9475352343999996, 3.0012904828]","[11.0, 7.0, 9.0]","[0.33107194148036306, -0.2383482894193925, -0.09272365206097063]",0.33107194148036306
"[1, 2, 3]",3,"[281.394, 290.668, 368.84200000000004]","[0.55, 0.41, 0.13]","[4.404639939599999, 4.2641148086, 3.3603625985999996]","[9.0, 7.0, 7.0]","[0.23834143931489227, 0.0949308976076155, -0.3332723369225078]",0.3332723369225078
"[1, 2, 4]",3,"[281.394, 290.668, 372.494]","[0.55, 0.41, 0.45]","[4.404639939599999, 4.2641148086, 3.3274372299999997]","[9.0, 7.0, 9.0]","[0.25439650808011405, 0.13679250350880917, -0.3911890115889234]",0.3911890115889234
"[1, 2, 5]",3,"[281.394, 290.668, 381.96700000000004]","[0.55, 0.41, 1.27]","[4.404639939599999, 4.2641148086, 3.2449074634]","[9.0, 7.0, 11.0]","[0.14512482564839477, 0.08317890424005218, -0.22830372988844705]",0.22830372988844705
"[1, 2, 6]",3,"[281.394, 290.668, 393.048]","[0.55, 0.41, 1.07]","[4.404639939599999, 4.2641148086, 3.3603625985999996]","[9.0, 7.0, 7.0]","[0.20679350704799465, 0.11388360777146689, -0.3206771148194615]",0.3206771148194615
"[1, 2, 7]",3,"[281.394, 290.668, 397.196]","[0.55, 0.41, 0.89]","[4.404639939599999, 4.2641148086, 3.3274372299999997]","[9.0, 7.0, 9.0]","[0.20309810873261552, 0.1129647729380673, -0.31606288167068275]",0.31606288167068275
"[1, 2, 8]",3,"[281.394, 290.668, 412.97]","[0.55, 0.41, 0.68]","[4.404639939599999, 4.2641148086, 3.0012904828]","[9.0, 7.0, 9.0]","[0.24256592380467765, 0.14058514685667656, -0.3831510706613541]",0.3831510706613541
"[1, 2, 9]",3,"[281.394, 290.668, 420.50500000000005]","[0.55, 0.41, 0.71]","[4.404639939599999, 4.2641148086, 2.9475352343999996]","[9.0, 7.0, 7.0]","[0.2686677228809136, 0.1557817830030805, -0.4244495058839941]",0.4244495058839941
"[1, 2, 10]",3,"[281.394, 290.668, 443.55600000000004]","[0.55, 0.41, 0.31]","[4.404639939599999, 4.2641148086, 3.0012904828]","[9.0, 7.0, 9.0]","[0.3234954981424308, 0.18175108278460744, -0.5052465809270383]",0.5052465809270383
"[1, 3, 4]",3,"[281.394, 368.84200000000004, 372.494]","[0.55, 0.13, 0.45]","[4.404639939599999, 3.3603625985999996, 3.3274372299999997]","[9.0, 7.0, 9.0]","[0.31574564732136745, -0.049940880232081264, -0.26580476708928624]",0.31574564732136745
"[1, 3, 5]",3,"[281.394, 368.84200000000004, 381.96700000000004]","[0.55, 0.13, 1.27]","[4.404639939599999, 3.3603625985999996, 3.2449074634]","[9.0, 7.0, 11.0]","[0.1574824166847777, 0.0006196668194304727, -0.15810208350420818]",0.15810208350420818
"[1, 3, 6]",3,"[281.394, 368.84200000000004, 393.048]","[0.55, 0.13, 1.07]","[4.404639939599999, 3.3603625985999996, 3.3603625985999996]","[9.0, 7.0, 7.0]","[0.24086709864119743, -0.027610106202381968, -0.21325699243881546]",0.24086709864119743
"[1, 3, 7]",3,"[281.394, 368.84200000000004, 397.196]","[0.55, 0.13, 0.89]","[4.404639939599999, 3.3603625985999996, 3.3274372299999997]","[9.0, 7.0, 9.0]","[0.23379253103712586, -0.020016591878284057, -0.21377593915884185]",0.23379253103712586
"[1, 3, 8]",3,"[281.394, 368.84200000000004, 412.97]","[0.55, 0.13, 0.68]","[4.404639939599999, 3.3603625985999996, 3.0012904828]","[9.0, 7.0, 9.0]","[0.2756886369992051, 0.016669814133821695, -0.2923584511330267]",0.2923584511330267
"[1, 3, 9]",3,"[281.394, 368.84200000000004, 420.50500000000005]","[0.55, 0.13, 0.71]","[4.404639939599999, 3.3603625985999996, 2.9475352343999996]","[9.0, 7.0, 7.0]","[0.3096318970438408, 0.020276400620239332, -0.32990829766408014]",0.32990829766408014
"[1, 3, 10]",3,"[281.394, 368.84200000000004, 443.55600000000004]","[0.55, 0.13, 0.31]","[4.404639939599999, 3.3603625985999996, 3.0012904828]","[9.0, 7.0, 9.0]","[0.4001814323974915, -0.008831328579997869, -0.39135010381749374]",0.4001814323974915
"[1, 4, 5]",3,"[281.394, 372.494, 381.96700000000004]","[0.55, 0.45, 1.27]","[4.404639939599999, 3.3274372299999997, 3.2449074634]","[9.0, 9.0, 11.0]","[0.13501771360215956, -0.006693759122388621, -0.12832395447977096]",0.13501771360215956
"[1, 4, 6]",3,"[281.394, 372.494, 393.048]","[0.55, 0.45, 1.07]","[4.404639939599999, 3.3274372299999997, 3.3603625985999996]","[9.0, 9.0, 7.0]","[0.19335041822362753, -0.08387423418409162, -0.1094761840395359]",0.19335041822362753
"[1, 4, 7]",3,"[281.394, 372.494, 397.196]","[0.55, 0.45, 0.89]","[4.404639939599999, 3.3274372299999997, 3.3274372299999997]","[9.0, 9.0, 9.0]","[0.18829523498981698, -0.0659579283514749, -0.12233730663834214]",0.18829523498981698
"[1, 4, 8]",3,"[281.394, 372.494, 412.97]","[0.55, 0.45, 0.68]","[4.404639939599999, 3.3274372299999997, 3.0012904828]","[9.0, 9.0, 9.0]","[0.21363015574365213, 0.03703949524012157, -0.2506696509837738]",0.2506696509837738
