idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[3, 4, 7, 8, 11, 12]",6,"[394.91, 398.85200000000003, 407.735, 412.323, 472.84200000000004, 499.94700000000006]","[1.47, 0.97, 0.7, 0.75, 0.0177, 0.09]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 2.7941744539999998, 2.8821543814]","[9.0, 7.0, 5.0, 7.0, 7.0, 5.0]","[0.0798888481902999, 0.03113907153599224, -0.038885168429460576, -0.03469846091959833, -0.010492477565254723, -0.026951812811978584]",0.0798888481902999
"[3, 4, 7, 8, 11, 13]",6,"[394.91, 398.85200000000003, 407.735, 412.323, 472.84200000000004, 518.342]","[1.47, 0.97, 0.7, 0.75, 0.0177, 0.089]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 2.7941744539999998, 2.7941744539999998]","[9.0, 7.0, 5.0, 7.0, 7.0, 7.0]","[0.08660350282494195, 0.03489193934727852, -0.035159506829582604, -0.02991923327680482, -0.010098088366771766, -0.046318613699061116]",0.08660350282494195
"[3, 4, 7, 8, 12, 13]",6,"[394.91, 398.85200000000003, 407.735, 412.323, 499.94700000000006, 518.342]","[1.47, 0.97, 0.7, 0.75, 0.09, 0.089]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3273330867999995, 2.8821543814, 2.7941744539999998]","[9.0, 7.0, 5.0, 7.0, 5.0, 7.0]","[0.090832064535941, 0.037345765723747926, -0.032256195187122444, -0.026296548576414724, -0.02491198466284304, -0.044713101833308705]",0.090832064535941
"[3, 4, 7, 9, 10, 11]",6,"[394.91, 398.85200000000003, 407.735, 442.99, 461.33900000000006, 472.84200000000004]","[1.47, 0.97, 0.7, 0.303, 0.11, 0.0177]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.0328805867999997, 3.3955778777999996, 2.7941744539999998]","[9.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.09049819516760454, 0.03510180484211653, -0.045112017151175354, -0.0673377744461511, -0.0010703639004388775, -0.01207984451195578]",0.09049819516760454
"[3, 4, 7, 9, 10, 12]",6,"[394.91, 398.85200000000003, 407.735, 442.99, 461.33900000000006, 499.94700000000006]","[1.47, 0.97, 0.7, 0.303, 0.11, 0.09]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.0328805867999997, 3.3955778777999996, 2.8821543814]","[9.0, 7.0, 5.0, 5.0, 5.0, 5.0]","[0.09667947350632972, 0.03866981653283674, -0.04098482387000907, -0.06397305376744045, -0.0006865398399069286, -0.029704872561810123]",0.09667947350632972
"[3, 4, 7, 9, 10, 13]",6,"[394.91, 398.85200000000003, 407.735, 442.99, 461.33900000000006, 518.342]","[1.47, 0.97, 0.7, 0.303, 0.11, 0.089]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.0328805867999997, 3.3955778777999996, 2.7941744539999998]","[9.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.10485055100246837, 0.04324199136116344, -0.036418405062147774, -0.060507776685879394, -0.00023553429984616778, -0.05093082631575856]",0.10485055100246837
"[3, 4, 7, 9, 11, 12]",6,"[394.91, 398.85200000000003, 407.735, 442.99, 472.84200000000004, 499.94700000000006]","[1.47, 0.97, 0.7, 0.303, 0.0177, 0.09]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.0328805867999997, 2.7941744539999998, 2.8821543814]","[9.0, 7.0, 5.0, 5.0, 7.0, 5.0]","[0.10234438254729372, 0.04157547912933546, -0.03944591912953052, -0.06336809665431804, -0.011549531634125676, -0.029556314258654934]",0.10234438254729372
"[3, 4, 7, 9, 11, 13]",6,"[394.91, 398.85200000000003, 407.735, 442.99, 472.84200000000004, 518.342]","[1.47, 0.97, 0.7, 0.303, 0.0177, 0.089]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.0328805867999997, 2.7941744539999998, 2.7941744539999998]","[9.0, 7.0, 5.0, 5.0, 7.0, 7.0]","[0.11046583748189664, 0.04612349226055698, -0.034885030605459194, -0.059899335478023036, -0.01106253931336024, -0.050742424345610875]",0.11046583748189664
"[3, 4, 7, 9, 12, 13]",6,"[394.91, 398.85200000000003, 407.735, 442.99, 499.94700000000006, 518.342]","[1.47, 0.97, 0.7, 0.303, 0.09, 0.089]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.0328805867999997, 2.8821543814, 2.7941744539999998]","[9.0, 7.0, 5.0, 5.0, 5.0, 7.0]","[0.11530285558955217, 0.048954296816102444, -0.031416812323225546, -0.05700276446263196, -0.02705484644785231, -0.048782729171945045]",0.11530285558955217
"[3, 4, 7, 10, 11, 12]",6,"[394.91, 398.85200000000003, 407.735, 461.33900000000006, 472.84200000000004, 499.94700000000006]","[1.47, 0.97, 0.7, 0.11, 0.0177, 0.09]","[3.541538292, 3.5105246949999995, 3.2748089597999996, 3.3955778777999996, 2.7941744539999998, 2.8821543814]","[9.0, 7.0, 5.0, 5.0, 7.0, 5.0]","[0.07810498942867478, 0.027600176342517574, -0.05552954918311673, -0.001975736168158892, -0.013453958163491854, -0.03474592225642488]",0.07810498942867478
