Wavelength (nm),Sum(calc),Y I (2.3e-3),Y II (6.3e-2),La I (1.4e-3),La II (6.3e-2),Ce I (1.2e-3),Ce II (6.3e-2),Pr II (6.2e-2),Nd I (8.0e-4),Nd II (6.4e-2),Sm I (8.9e-4),Sm II (6.3e-2),Eu I (1.5e-3),Eu II (6.2e-2),Gd I (1.8e-3),Tb II (6.1e-2),Dy I (1.6e-3),Dy II (6.4e-2),Ho I (3.3e-3),Ho II (6.0e-2),Er I (2.2e-3),Er II (6.3e-2),Tm I (2.0e-3),Tm II (6.3e-2),Yb I (2.0e-3),Yb II (6.3e-2),Lu I (3.9e-3),Lu II (7.2e-2)
597.66,4.733e+1,1.283e+0,3.300e-14,1.848e+1,2.145e-14,1.377e-15,1.055e-14,5.076e-2,,2.578e-15,,,2.166e+1,,,,4.804e+0,,7.516e-1,,9.684e-16,,3.013e-1,,,,2.305e-14,2.783e-13
597.69,4.127e+1,1.813e+0,3.301e-14,1.738e+1,2.147e-14,1.350e-15,1.054e-14,2.777e-2,,2.573e-15,,,1.659e+1,,,,4.129e+0,,1.128e+0,,9.680e-16,,2.087e-1,,,,2.307e-14,2.784e-13
597.71,3.790e+1,2.257e+0,3.301e-14,1.655e+1,2.149e-14,1.332e-15,1.052e-14,1.837e-2,,2.570e-15,,,1.377e+1,,,,3.691e+0,,1.461e+0,,9.677e-16,,1.616e-1,,,,2.308e-14,2.784e-13
597.74,3.391e+1,3.083e+0,3.302e-14,1.520e+1,2.151e-14,1.306e-15,1.050e-14,9.717e-3,,2.565e-15,,,1.032e+1,,,,3.068e+0,,2.120e+0,,9.672e-16,,1.083e-1,,,,2.311e-14,2.784e-13
597.76,3.199e+1,3.753e+0,3.302e-14,1.429e+1,2.153e-14,1.288e-15,1.049e-14,6.284e-3,,2.561e-15,,,8.498e+0,,,,2.682e+0,,2.687e+0,,9.669e-16,,8.199e-2,,,,2.312e-14,2.784e-13
597.79,3.028e+1,4.958e+0,3.303e-14,1.295e+1,2.156e-14,1.261e-15,1.047e-14,3.214e-3,,2.556e-15,,,6.390e+0,,,,2.156e+0,,3.770e+0,,9.665e-16,,5.312e-2,,,,2.314e-14,2.784e-13
597.81,2.993e+1,5.902e+0,3.304e-14,1.211e+1,2.157e-14,1.243e-15,1.046e-14,2.033e-3,,2.553e-15,,,5.354e+0,,,,1.843e+0,,4.672e+0,,9.662e-16,,3.932e-2,,,,2.316e-14,2.784e-13
597.84,3.062e+1,7.540e+0,3.304e-14,1.101e+1,2.160e-14,1.217e-15,1.044e-14,1.005e-3,,2.548e-15,,,4.277e+0,,,,1.432e+0,,6.339e+0,,9.657e-16,,2.463e-2,,,,2.318e-14,2.784e-13
597.87,3.279e+1,9.439e+0,3.305e-14,1.013e+1,2.162e-14,1.190e-15,1.042e-14,4.871e-4,,2.543e-15,,,3.688e+0,,,,1.091e+0,,8.428e+0,,9.653e-16,,1.512e-2,,,,2.320e-14,2.785e-13
597.89,3.505e+1,1.084e+1,3.306e-14,9.689e+0,2.164e-14,1.172e-15,1.041e-14,2.972e-4,,2.540e-15,,,3.525e+0,,,,8.997e-1,,1.008e+1,,9.650e-16,,1.080e-2,,,,2.322e-14,2.785e-13
597.92,3.959e+1,1.313e+1,3.306e-14,9.264e+0,2.166e-14,1.145e-15,1.039e-14,1.392e-4,,2.534e-15,,,3.575e+0,,,,6.629e-1,,1.296e+1,,9.645e-16,,6.410e-3,,,,2.324e-14,2.785e-13
597.94,4.336e+1,1.474e+1,3.307e-14,9.140e+0,2.168e-14,1.128e-15,1.037e-14,8.306e-5,,2.531e-15,,,3.779e+0,,,,5.349e-1,,1.515e+1,,9.642e-16,,4.477e-3,,,,2.326e-14,2.785e-13
597.97,4.997e+1,1.726e+1,3.308e-14,9.182e+0,2.171e-14,1.101e-15,1.035e-14,3.763e-5,,2.526e-15,,,4.302e+0,,,,3.817e-1,,1.884e+1,,9.638e-16,,2.569e-3,,,,2.328e-14,2.785e-13
597.99,5.494e+1,1.896e+1,3.308e-14,9.350e+0,2.172e-14,1.083e-15,1.034e-14,2.195e-5,,2.523e-15,,,4.775e+0,,,,3.019e-1,,2.155e+1,,9.635e-16,,1.754e-3,,,,2.329e-14,2.785e-13
598.02,6.300e+1,2.147e+1,3.309e-14,9.776e+0,2.175e-14,1.056e-15,1.032e-14,9.614e-6,,2.518e-15,,,5.640e+0,,,,2.101e-1,,2.591e+1,,9.630e-16,,9.735e-4,,,,2.332e-14,2.786e-13
598.05,7.151e+1,2.382e+1,3.310e-14,1.036e+1,2.177e-14,1.030e-15,1.030e-14,4.127e-6,,2.513e-15,,,6.652e+0,,,,1.455e-1,,3.054e+1,,9.626e-16,,5.294e-4,,,,2.334e-14,2.786e-13
598.07,7.724e+1,2.524e+1,3.310e-14,1.081e+1,2.179e-14,1.012e-15,1.029e-14,2.322e-6,,2.509e-15,,,7.384e+0,,,,1.148e-1,,3.369e+1,,9.623e-16,,3.488e-4,,,,2.335e-14,2.786e-13
598.1,8.561e+1,2.708e+1,3.311e-14,1.150e+1,2.181e-14,9.853e-16,1.027e-14,9.637e-7,,2.504e-15,,,8.534e+0,,,,8.398e-2,,3.840e+1,,9.618e-16,,1.834e-4,,,,2.338e-14,2.786e-13
598.12,9.084e+1,2.807e+1,3.311e-14,1.196e+1,2.183e-14,9.675e-16,1.026e-14,5.302e-7,,2.501e-15,,,9.310e+0,,,,7.215e-2,,4.143e+1,,9.615e-16,,1.181e-4,,,,2.339e-14,2.786e-13
598.15,9.787e+1,2.913e+1,3.312e-14,1.257e+1,2.186e-14,9.408e-16,1.024e-14,2.128e-7,,2.496e-15,,,1.045e+1,,,,6.607e-2,,4.566e+1,,9.611e-16,,6.006e-5,,,,2.342e-14,2.786e-13
598.17,1.018e+2,2.952e+1,3.313e-14,1.290e+1,2.187e-14,9.230e-16,1.023e-14,1.145e-7,,2.493e-15,,,1.117e+1,,,,6.954e-2,,4.818e+1,,9.608e-16,,3.783e-5,,,,2.343e-14,2.786e-13
598.2,1.064e+2,2.962e+1,3.313e-14,1.325e+1,2.190e-14,8.963e-16,1.021e-14,4.441e-8,,2.487e-15,,,1.213e+1,,,,8.655e-2,,5.135e+1,,9.603e-16,,1.860e-5,,,,2.345e-14,2.787e-13
598.23,1.092e+2,2.913e+1,3.314e-14,1.339e+1,2.192e-14,8.696e-16,1.019e-14,1.689e-8,,2.482e-15,,,1.293e+1,,,,1.197e-1,,5.363e+1,,9.598e-16,,8.960e-6,,,,2.348e-14,2.787e-13
598.25,1.099e+2,2.848e+1,3.315e-14,1.335e+1,2.194e-14,8.518e-16,1.017e-14,8.763e-9,,2.479e-15,,,1.334e+1,,,,1.525e-1,,5.460e+1,,9.595e-16,,5.445e-6,,,,2.349e-14,2.787e-13
598.28,1.093e+2,2.708e+1,3.315e-14,1.309e+1,2.196e-14,8.251e-16,1.015e-14,3.221e-9,,2.474e-15,,,1.375e+1,,,,2.216e-1,,5.515e+1,,9.591e-16,,2.536e-6,,,,2.351e-14,2.787e-13
598.3,1.077e+2,2.590e+1,3.316e-14,1.278e+1,2.198e-14,8.073e-16,1.014e-14,1.635e-9,,2.471e-15,,,1.387e+1,,,,2.837e-1,,5.491e+1,,9.588e-16,,1.507e-6,,,,2.353e-14,2.787e-13
598.33,1.038e+2,2.382e+1,3.317e-14,1.214e+1,2.201e-14,7.806e-16,1.012e-14,5.811e-10,,2.466e-15,,,1.383e+1,,,,4.064e-1,,5.363e+1,,9.583e-16,,6.788e-7,,,,2.355e-14,2.787e-13
598.35,1.003e+2,2.227e+1,3.317e-14,1.160e+1,2.202e-14,7.628e-16,1.011e-14,2.883e-10,,2.462e-15,,,1.365e+1,,,,5.118e-1,,5.221e+1,,9.580e-16,,3.944e-7,,,,2.357e-14,2.787e-13
598.38,9.367e+1,1.981e+1,3.318e-14,1.066e+1,2.205e-14,7.361e-16,1.009e-14,9.908e-11,,2.457e-15,,,1.317e+1,,,,7.120e-1,,4.932e+1,,9.576e-16,,1.718e-7,,,,2.359e-14,2.788e-13
598.41,8.597e+1,1.726e+1,3.319e-14,9.610e+0,2.207e-14,7.095e-16,1.007e-14,3.337e-11,,2.452e-15,,,1.247e+1,,,,9.715e-1,,4.566e+1,,9.571e-16,,7.330e-8,,,,2.361e-14,2.788e-13
598.43,8.041e+1,1.557e+1,3.319e-14,8.868e+0,2.209e-14,6.917e-16,1.006e-14,1.597e-11,,2.449e-15,,,1.189e+1,,,,1.182e+0,,4.289e+1,,9.568e-16,,4.109e-8,,,,2.363e-14,2.788e-13
598.46,7.175e+1,1.313e+1,3.320e-14,7.735e+0,2.212e-14,6.650e-16,1.004e-14,5.201e-12,,2.444e-15,,,1.093e+1,,,,1.560e+0,,3.840e+1,,9.564e-16,,1.696e-8,,,,2.365e-14,2.788e-13
598.48,6.594e+1,1.158e+1,3.320e-14,6.986e+0,2.213e-14,6.472e-16,1.002e-14,2.434e-12,,2.441e-15,,,1.024e+1,,,,1.857e+0,,3.527e+1,,9.561e-16,,9.294e-9,,,,2.366e-14,2.788e-13
598.51,5.745e+1,9.439e+0,3.321e-14,5.905e+0,2.216e-14,6.205e-16,1.001e-14,7.664e-13,,2.435e-15,,,9.200e+0,,,,2.370e+0,,3.054e+1,,9.556e-16,,3.708e-9,,,,2.369e-14,2.788e-13
598.53,5.210e+1,8.144e+0,3.322e-14,5.228e+0,2.217e-14,6.027e-16,9.992e-15,3.507e-13,,2.432e-15,,,8.533e+0,,,,2.759e+0,,2.743e+1,,9.553e-16,,1.987e-9,,,,2.370e-14,2.789e-13
598.56,4.473e+1,6.419e+0,3.322e-14,4.299e+0,2.220e-14,5.760e-16,9.973e-15,1.068e-13,,2.427e-15,,,7.641e+0,,,,3.406e+0,,2.297e+1,,9.549e-16,,7.667e-10,,,,2.373e-14,2.789e-13
598.59,3.838e+1,4.958e+0,3.323e-14,3.493e+0,2.222e-14,5.493e-16,9.953e-15,3.185e-14,,2.422e-15,,,6.959e+0,,,,4.122e+0,,1.884e+1,,9.544e-16,,2.899e-10,,,,2.375e-14,2.789e-13
598.61,3.479e+1,4.127e+0,3.324e-14,3.032e+0,2.224e-14,5.315e-16,9.940e-15,1.406e-14,,2.419e-15,,,6.673e+0,,,,4.629e+0,,1.633e+1,,9.541e-16,,1.499e-10,,,,5.397e-14,2.789e-13
598.64,3.050e+1,3.083e+0,3.324e-14,2.461e+0,2.227e-14,5.048e-16,9.921e-15,1.423e-14,,2.414e-15,,,6.583e+0,,,,5.417e+0,,1.296e+1,,9.537e-16,,5.479e-11,,,,1.819e-13,2.789e-13
598.66,2.841e+1,2.510e+0,3.325e-14,2.164e+0,2.228e-14,4.870e-16,9.908e-15,1.434e-14,,2.410e-15,,,6.804e+0,,,,5.949e+0,,1.098e+1,,9.534e-16,,2.770e-11,,,,4.043e-13,2.789e-13
598.69,2.648e+1,1.813e+0,3.326e-14,1.842e+0,2.231e-14,4.603e-16,9.889e-15,1.451e-14,,2.405e-15,,,7.667e+0,,,,6.733e+0,,8.428e+0,,9.529e-16,,9.792e-12,,,,1.318e-12,2.789e-13
598.71,2.604e+1,1.443e+0,3.326e-14,1.712e+0,2.232e-14,4.425e-16,9.876e-15,1.463e-14,,2.402e-15,,,8.670e+0,,,,7.232e+0,,6.986e+0,,9.526e-16,,4.841e-12,,,,2.865e-12,2.790e-13
598.74,2.671e+1,1.008e+0,3.327e-14,1.643e+0,2.235e-14,4.158e-16,9.856e-15,1.480e-14,,2.397e-15,,,1.096e+1,,,,7.915e+0,,5.184e+0,,9.522e-16,,1.654e-12,,,,9.033e-12,2.790e-13
598.77,2.904e+1,6.901e-1,3.328e-14,1.725e+0,2.237e-14,1.410e-15,9.837e-15,1.497e-14,,2.392e-15,,,1.437e+1,,,,8.491e+0,,3.770e+0,,9.517e-16,,5.542e-13,,,,2.791e-11,2.790e-13
598.79,3.159e+1,5.301e-1,3.328e-14,1.864e+0,2.239e-14,3.147e-15,9.824e-15,1.508e-14,,2.389e-15,,,1.738e+1,,,,8.800e+0,,3.015e+0,,9.514e-16,,2.643e-13,,,,5.857e-11,2.790e-13
598.82,3.698e+1,3.509e-1,3.329e-14,2.198e+0,2.242e-14,1.059e-14,9.805e-15,1.525e-14,,2.383e-15,,,2.318e+1,,,,9.130e+0,,2.120e+0,,9.510e-16,,8.559e-14,,,,1.751e-10,2.790e-13
598.84,4.168e+1,2.636e-1,3.329e-14,2.506e+0,2.243e-14,2.315e-14,9.792e-15,1.536e-14,,2.380e-15,,,2.800e+1,,,,9.253e+0,,1.658e+0,,9.507e-16,,3.991e-14,,,,3.593e-10,2.790e-13
598.87,5.048e+1,1.687e-1,3.330e-14,3.091e+0,2.246e-14,7.355e-14,9.772e-15,1.553e-14,,2.375e-15,,,3.681e+1,,,,9.284e+0,,1.128e+0,,9.502e-16,,1.250e-14,,,,1.039e-9,2.790e-13
598.89,5.757e+1,1.239e-1,3.331e-14,3.563e+0,2.247e-14,1.572e-13,9.759e-15,1.565e-14,,2.372e-15,,,4.382e+1,,,,9.201e+0,,8.624e-1,,9.499e-16,,5.699e-15,,,,2.085e-9,2.791e-13
598.92,7.006e+1,7.673e-2,3.331e-14,4.385e+0,2.250e-14,4.833e-13,9.740e-15,1.582e-14,,2.367e-15,,,5.610e+1,,,,8.929e+0,,5.672e-1,,9.495e-16,,1.726e-15,,,,5.832e-9,2.791e-13
598.95,8.475e+1,4.655e-2,3.332e-14,5.331e+0,2.252e-14,1.456e-12,9.721e-15,1.599e-14,,2.362e-15,,,7.052e+1,,,,8.491e+0,,3.656e-1,,9.490e-16,,5.121e-16,,,,1.599e-8,2.791e-13
598.97,9.571e+1,3.299e-2,3.333e-14,6.020e+0,2.254e-14,3.005e-12,9.708e-15,1.610e-14,,2.358e-15,,,8.126e+1,,,,8.121e+0,,2.698e-1,,9.487e-16,,,,,,3.097e-8,2.791e-13
599,1.137e+2,1.936e-2,3.333e-14,7.119e+0,2.257e-14,8.761e-12,9.688e-15,1.627e-14,,2.353e-15,,,9.891e+1,,,,7.469e+0,,1.681e-1,,9.483e-16,,,,,,8.213e-8,2.791e-13
599.02,1.265e+2,1.342e-2,3.334e-14,7.879e+0,2.258e-14,1.768e-11,9.675e-15,1.638e-14,,2.350e-15,,,1.115e+2,,,,6.986e+0,,1.213e-1,,9.480e-16,,,,,,1.556e-7,2.791e-13
599.05,1.467e+2,7.611e-3,3.335e-14,9.028e+0,2.261e-14,4.988e-11,9.656e-15,1.655e-14,,2.345e-15,,,1.313e+2,,,,6.214e+0,,7.313e-2,,9.475e-16,,,,,,3.991e-7,2.792e-13
599.07,1.604e+2,5.158e-3,3.335e-14,9.778e+0,2.262e-14,9.849e-11,9.643e-15,1.666e-14,,2.342e-15,,,1.448e+2,,,,5.683e+0,,5.160e-2,,9.472e-16,,,,,,7.396e-7,2.792e-13
599.1,1.808e+2,2.830e-3,3.336e-14,1.084e+1,2.265e-14,2.688e-10,9.624e-15,1.683e-14,,2.337e-15,,,1.650e+2,,,,4.889e+0,,3.008e-2,,9.467e-16,,,,,,1.835e-6,2.792e-13
599.13,2.001e+2,1.522e-3,3.337e-14,1.178e+1,2.267e-14,7.191e-10,9.604e-15,1.700e-14,,2.331e-15,,,1.842e+2,,,,4.122e+0,,1.718e-2,,9.463e-16,,,,,,4.462e-6,2.792e-13
599.15,2.120e+2,9.952e-4,3.337e-14,1.232e+1,2.269e-14,1.371e-9,9.591e-15,1.712e-14,,2.328e-15,,,1.961e+2,,,,3.638e+0,,1.170e-2,,9.460e-16,,,,,,7.981e-6,2.792e-13
599.18,2.277e+2,5.175e-4,3.338e-14,1.295e+1,2.272e-14,3.548e-9,9.572e-15,1.729e-14,,2.323e-15,,,2.117e+2,,,,2.966e+0,,6.464e-3,,9.455e-16,,,,,,1.877e-5,2.792e-13
599.2,2.362e+2,3.309e-4,3.338e-14,1.325e+1,2.273e-14,6.616e-9,9.559e-15,1.740e-14,,2.320e-15,,,2.204e+2,,,,2.560e+0,,4.304e-3,,9.452e-16,,,,,,3.284e-5,2.792e-13
599.23,2.457e+2,1.664e-4,3.339e-14,1.347e+1,2.276e-14,1.657e-8,9.539e-15,1.757e-14,,2.315e-15,,,2.302e+2,,,,2.019e+0,,2.299e-3,,9.448e-16,,,,,,7.472e-5,2.793e-13
599.25,2.495e+2,1.040e-4,3.339e-14,1.347e+1,2.277e-14,3.023e-8,9.526e-15,1.768e-14,,2.311e-15,,,2.343e+2,,,,1.704e+0,,1.497e-3,,9.445e-16,,,,,,1.278e-4,2.793e-13
599.28,2.512e+2,5.059e-5,3.340e-14,1.325e+1,2.280e-14,7.326e-8,9.507e-15,1.785e-14,,2.306e-15,,,2.367e+2,,,,1.299e+0,,7.733e-4,,9.440e-16,,,,,,2.813e-4,2.793e-13
599.31,2.481e+2,2.411e-5,3.341e-14,1.277e+1,2.282e-14,1.741e-7,9.488e-15,1.802e-14,,2.301e-15,,,2.343e+2,,,,9.712e-1,,3.916e-4,,9.436e-16,,,,,,6.069e-4,2.793e-13
599.33,2.433e+2,1.455e-5,3.341e-14,1.232e+1,2.284e-14,3.066e-7,9.475e-15,1.814e-14,,2.298e-15,,,2.302e+2,,,,7.910e-1,,2.460e-4,,9.433e-16,,,,,,1.002e-3,2.793e-13
599.36,2.325e+2,6.705e-6,3.342e-14,1.149e+1,2.287e-14,7.048e-7,9.455e-15,1.831e-14,,2.293e-15,,,2.204e+2,,,,5.718e-1,,1.204e-4,,9.428e-16,,,,,,2.091e-3,2.793e-13
599.38,2.230e+2,3.956e-6,3.343e-14,1.084e+1,2.288e-14,1.214e-6,9.442e-15,1.842e-14,,2.290e-15,,,2.117e+2,,,,4.554e-1,,7.399e-5,,9.425e-16,,,,,,3.377e-3,2.793e-13
599.41,2.062e+2,1.764e-6,3.343e-14,9.772e+0,2.291e-14,2.702e-6,9.423e-15,1.859e-14,,2.285e-15,,,1.961e+2,,,,3.184e-1,,3.504e-5,,9.421e-16,,,,,,6.815e-3,2.794e-13
599.43,1.935e+2,1.020e-6,3.344e-14,9.019e+0,2.292e-14,4.555e-6,9.410e-15,1.870e-14,,2.281e-15,,,1.842e+2,,,,2.480e-1,,2.105e-5,,9.418e-16,,,,,,1.076e-2,2.794e-13
599.46,1.730e+2,4.465e-7,3.345e-14,7.864e+0,2.295e-14,9.806e-6,9.391e-15,1.887e-14,,2.276e-15,,,1.650e+2,,,,1.676e-1,,9.638e-6,,9.413e-16,,,,,,2.102e-2,2.794e-13
599.49,1.517e+2,2.065e-7,3.345e-14,6.721e+0,2.297e-14,2.070e-5,9.371e-15,1.904e-14,,2.271e-15,,,1.448e+2,,,,1.111e-1,,4.325e-6,,9.409e-16,,,,,,4.022e-2,2.794e-13
599.51,1.374e+2,1.431e-7,3.346e-14,5.986e+0,2.299e-14,3.370e-5,9.358e-15,1.915e-14,,2.268e-15,,,1.313e+2,,,,8.349e-2,,2.507e-6,,9.406e-16,,,,,,6.131e-2,2.794e-13
599.54,1.166e+2,1.433e-7,3.347e-14,4.948e+0,2.302e-14,6.884e-5,9.339e-15,1.932e-14,,2.263e-15,,,1.115e+2,,,,5.350e-2,,1.088e-6,,9.401e-16,,,,,,1.135e-1,2.794e-13
599.56,1.034e+2,2.087e-7,3.347e-14,4.309e+0,2.303e-14,1.096e-4,9.326e-15,1.944e-14,,2.259e-15,,,9.884e+1,,,,3.933e-2,,6.167e-7,,9.398e-16,,,,,,1.692e-1,2.795e-13
599.59,8.493e+1,4.632e-7,3.348e-14,3.445e+0,2.306e-14,2.168e-4,9.307e-15,1.961e-14,,2.254e-15,,,8.116e+1,,,,2.437e-2,,2.588e-7,,9.394e-16,,,,,,3.029e-1,2.795e-13
599.61,7.377e+1,8.199e-7,3.348e-14,2.934e+0,2.308e-14,3.378e-4,9.294e-15,1.972e-14,,2.251e-15,,,7.037e+1,,,,1.752e-2,,1.435e-7,,9.391e-16,,,,,,4.417e-1,2.795e-13
599.64,5.893e+1,1.929e-6,3.349e-14,2.269e+0,2.310e-14,6.464e-4,9.274e-15,1.989e-14,,2.246e-15,,,5.588e+1,,,,1.050e-2,,5.822e-8,,9.386e-16,,,,,,7.650e-1,2.795e-13
599.67,4.652e+1,4.469e-6,3.350e-14,1.719e+0,2.313e-14,1.213e-3,9.255e-15,2.006e-14,,2.241e-15,,,4.350e+1,,,,6.167e-3,,2.316e-8,,9.382e-16,,,,,,1.299e+0,2.795e-13
599.69,3.964e+1,7.740e-6,3.350e-14,1.413e+0,2.314e-14,1.825e-3,9.242e-15,2.017e-14,,2.238e-15,,,3.640e+1,,,,4.278e-3,,1.239e-8,,9.379e-16,,,,,,1.828e+0,2.795e-13
599.72,3.144e+1,1.736e-5,3.351e-14,1.036e+0,2.317e-14,3.315e-3,9.222e-15,2.034e-14,,2.232e-15,,,2.740e+1,,,,2.430e-3,,4.764e-9,,9.374e-16,,,,,,3.001e+0,2.795e-13
599.74,2.739e+1,2.941e-5,3.352e-14,8.331e-1,2.318e-14,4.882e-3,9.210e-15,2.046e-14,,2.229e-15,,,2.242e+1,,,,1.648e-3,,2.492e-9,,9.371e-16,,,,,,4.131e+0,2.796e-13
599.77,2.348e+1,6.378e-5,3.352e-14,5.913e-1,2.321e-14,8.583e-3,9.190e-15,2.063e-14,,2.224e-15,,,1.632e+1,,,,9.056e-4,,9.268e-10,,9.367e-16,,,,,,6.561e+0,2.796e-13
599.79,2.237e+1,1.057e-4,3.353e-14,4.658e-1,2.323e-14,1.237e-2,9.177e-15,2.074e-14,,2.221e-15,,,1.306e+1,,,,6.007e-4,,4.740e-10,,9.364e-16,,,,,,8.833e+0,2.796e-13
599.82,2.311e+1,2.218e-4,3.354e-14,3.215e-1,2.325e-14,2.105e-2,9.158e-15,2.091e-14,,2.216e-15,,,9.198e+0,,,,3.192e-4,,1.705e-10,,9.359e-16,,,,,,1.357e+1,2.796e-13
599.85,2.704e+1,4.561e-4,3.354e-14,2.202e-1,2.328e-14,3.513e-2,9.138e-15,2.108e-14,,2.211e-15,,,6.347e+0,,,,1.662e-4,,6.011e-11,,9.355e-16,,,,,,2.043e+1,2.796e-13
599.87,3.167e+1,7.296e-4,3.355e-14,1.718e-1,2.329e-14,4.890e-2,9.125e-15,2.119e-14,,2.207e-15,,,4.902e+0,,,,1.064e-4,,2.966e-11,,9.352e-16,,,,,,2.655e+1,2.796e-13
599.9,4.215e+1,1.451e-3,3.356e-14,1.225e-1,2.332e-14,7.902e-2,9.106e-15,2.136e-14,,2.202e-15,,,3.272e+0,,,,5.358e-5,,1.011e-11,,9.347e-16,,,,,,3.867e+1,2.796e-13
599.92,5.183e+1,2.271e-3,3.356e-14,1.029e-1,2.333e-14,1.076e-1,9.093e-15,2.147e-14,,2.199e-15,,,2.471e+0,,,,3.354e-5,,4.880e-12,,9.344e-16,,,,,,4.915e+1,2.797e-13
599.95,7.110e+1,4.370e-3,3.357e-14,9.144e-2,2.336e-14,1.684e-1,9.074e-15,2.164e-14,,2.194e-15,,,1.595e+0,,,,1.634e-5,,1.609e-12,,9.339e-16,,,,,,6.924e+1,2.797e-13
599.97,8.757e+1,6.687e-3,3.357e-14,9.547e-2,2.338e-14,2.245e-1,9.061e-15,2.176e-14,,2.191e-15,,,1.178e+0,,,,1.000e-5,,7.592e-13,,9.336e-16,,,,,,8.606e+1,2.797e-13
600,1.185e+2,1.245e-2,3.358e-14,1.205e-1,2.340e-14,3.400e-1,9.041e-15,2.193e-14,,2.186e-15,,,7.356e-1,,,,4.710e-6,,2.420e-13,,9.332e-16,,,,,,1.173e+2,2.797e-13
600.03,1.578e+2,2.272e-2,3.359e-14,1.730e-1,2.343e-14,5.052e-1,9.022e-15,2.210e-14,,2.180e-15,,,4.501e-1,,,,2.174e-6,,7.562e-14,,9.327e-16,,,,,,1.567e+2,2.797e-13
600.05,1.892e+2,3.355e-2,3.359e-14,2.274e-1,2.344e-14,6.507e-1,9.009e-15,2.221e-14,,2.177e-15,,,3.208e-1,,,,1.284e-6,,3.443e-14,,9.324e-16,,,,,,1.879e+2,2.797e-13
600.08,2.444e+2,5.922e-2,3.360e-14,3.473e-1,2.347e-14,9.361e-1,8.990e-15,2.238e-14,,2.172e-15,,,1.899e-1,,,,5.734e-7,,1.040e-14,,9.320e-16,,,,,,2.428e+2,2.798e-13
600.1,2.868e+2,8.554e-2,3.361e-14,4.600e-1,2.348e-14,1.180e+0,8.977e-15,2.249e-14,,2.169e-15,,,1.324e-1,,,,3.313e-7,,4.633e-15,,9.317e-16,,,,,,2.849e+2,2.798e-13
600.13,3.586e+2,1.461e-1,3.361e-14,6.936e-1,2.351e-14,1.644e+0,8.957e-15,2.266e-14,,2.164e-15,,,7.583e-2,,,,1.430e-7,,,,9.312e-16,,,,,,3.561e+2,2.798e-13
600.15,4.118e+2,2.064e-1,3.362e-14,9.037e-1,2.353e-14,2.029e+0,8.944e-15,2.278e-14,,2.160e-15,,,5.176e-2,,,,8.080e-8,,,,9.309e-16,,,,,,4.086e+2,2.798e-13
600.18,4.984e+2,3.408e-1,3.363e-14,1.323e+0,2.355e-14,2.737e+0,8.925e-15,2.295e-14,,2.155e-15,,,2.883e-2,,,,3.374e-8,,,,9.305e-16,,,,,,4.940e+2,2.798e-13
600.21,5.914e+2,5.519e-1,3.363e-14,1.901e+0,2.358e-14,3.622e+0,8.906e-15,2.312e-14,,2.150e-15,,,1.601e-2,,,,1.381e-8,,,,9.300e-16,,,,,,5.854e+2,2.798e-13
600.23,6.557e+2,7.525e-1,3.364e-14,2.394e+0,2.359e-14,4.319e+0,8.893e-15,2.323e-14,,2.147e-15,,,1.099e-2,,,,7.527e-9,,,,9.297e-16,,,,,,6.483e+2,2.798e-13
600.26,7.531e+2,1.179e+0,3.365e-14,3.327e+0,2.362e-14,5.535e+0,8.873e-15,2.340e-14,,2.142e-15,,,6.890e-3,,,,2.979e-9,,,,9.293e-16,,,,,,7.430e+2,2.799e-13
600.28,8.170e+2,1.572e+0,3.365e-14,4.097e+0,2.363e-14,6.462e+0,8.860e-15,2.351e-14,,2.139e-15,,,5.815e-3,,,,1.588e-9,,,,9.290e-16,,,,,,8.048e+2,2.799e-13
600.31,9.082e+2,2.381e+0,3.366e-14,5.508e+0,2.366e-14,8.021e+0,8.841e-15,2.368e-14,,2.134e-15,,,6.217e-3,,,,6.079e-10,,,,9.285e-16,,,,,,8.923e+2,2.799e-13
600.33,9.642e+2,3.107e+0,3.366e-14,6.635e+0,2.368e-14,9.166e+0,8.828e-15,2.379e-14,,2.130e-15,,,7.845e-3,,,,3.169e-10,,,,9.282e-16,,,,,,9.453e+2,2.799e-13
600.36,1.038e+3,4.553e+0,3.367e-14,8.629e+0,2.370e-14,1.102e+1,8.809e-15,2.396e-14,,2.125e-15,,,1.284e-2,,,,1.173e-10,,,,9.278e-16,,,,,,1.014e+3,2.799e-13
600.39,1.096e+3,6.540e+0,3.368e-14,1.100e+1,2.373e-14,1.300e+1,8.789e-15,2.413e-14,,2.120e-15,,,2.225e-2,,,,4.256e-11,,,,9.273e-16,,,,,,1.066e+3,2.799e-13
600.41,1.125e+3,8.235e+0,3.368e-14,1.279e+1,2.374e-14,1.436e+1,8.776e-15,2.425e-14,,2.117e-15,,,3.219e-2,,,,2.141e-11,,,,9.270e-16,,,,,,1.090e+3,2.799e-13
600.44,1.151e+3,1.144e+1,3.369e-14,1.577e+1,2.377e-14,1.641e+1,8.757e-15,2.442e-14,,2.112e-15,,,5.547e-2,,,,7.513e-12,,,,9.266e-16,,,,,,1.108e+3,2.800e-13
600.46,1.158e+3,1.409e+1,3.370e-14,1.793e+1,2.378e-14,1.774e+1,8.744e-15,2.453e-14,,2.108e-15,,,7.897e-2,,,,3.696e-12,,,,9.263e-16,,,,,,1.108e+3,2.800e-13
