idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[1, 4, 7]",3,"[410.946, 470.654, 537.1930000000001]","[0.55, 0.098, 0.115]","[3.3366446046999996, 2.6334684784999998, 3.7196863938]","[16.0, 6.0, 20.0]","[0.014561279774004787, -0.03485550687601499, 0.020294227102010384]",0.03485550687601499
"[1, 4, 8]",3,"[410.946, 470.654, 543.152]","[0.55, 0.098, 0.054]","[3.3366446046999996, 2.6334684784999998, 3.4030910657999995]","[16.0, 6.0, 14.0]","[0.03113649653267181, -0.034612974744318056, 0.0034764782116464554]",0.034612974744318056
"[1, 4, 9]",3,"[410.946, 470.654, 562.054]","[0.55, 0.098, 0.13]","[3.3366446046999996, 2.6334684784999998, 3.7499945446]","[16.0, 6.0, 18.0]","[0.01456856126952566, -0.035084041779903194, 0.02051548051037734]",0.035084041779903194
"[1, 4, 10]",3,"[410.946, 470.654, 568.8520000000001]","[0.55, 0.098, 0.073]","[3.3366446046999996, 2.6334684784999998, 3.1645237905999997]","[16.0, 6.0, 14.0]","[0.035831527546136055, -0.03260793226141315, -0.0032235952847231436]",0.035831527546136055
"[1, 5, 6]",3,"[410.946, 495.913, 524.9590000000001]","[0.55, 0.0413, 0.242]","[3.3366446046999996, 2.5629852285999997, 3.3366439847999994]","[16.0, 10.0, 16.0]","[0.01785156838597224, -0.024000274068396867, 0.006148705682424788]",0.024000274068396867
"[1, 5, 7]",3,"[410.946, 495.913, 537.1930000000001]","[0.55, 0.0413, 0.115]","[3.3366446046999996, 2.5629852285999997, 3.7196863938]","[16.0, 10.0, 20.0]","[0.009257833971188068, -0.029447054654366367, 0.020189220683178258]",0.029447054654366367
"[1, 5, 8]",3,"[410.946, 495.913, 543.152]","[0.55, 0.0413, 0.054]","[3.3366446046999996, 2.5629852285999997, 3.4030910657999995]","[16.0, 10.0, 14.0]","[0.02624350701898015, -0.029478444772137513, 0.0032349377531574464]",0.029478444772137513
"[1, 5, 9]",3,"[410.946, 495.913, 562.054]","[0.55, 0.0413, 0.13]","[3.3366446046999996, 2.5629852285999997, 3.7499945446]","[16.0, 10.0, 18.0]","[0.00919151582762523, -0.029648716414568635, 0.020457200586943308]",0.029648716414568635
"[1, 5, 10]",3,"[410.946, 495.913, 568.8520000000001]","[0.55, 0.0413, 0.073]","[3.3366446046999996, 2.5629852285999997, 3.1645237905999997]","[16.0, 10.0, 14.0]","[0.03165099947513206, -0.027779468290864848, -0.003871531184267238]",0.03165099947513206
"[1, 6, 7]",3,"[410.946, 524.9590000000001, 537.1930000000001]","[0.55, 0.242, 0.115]","[3.3366446046999996, 3.3366439847999994, 3.7196863938]","[16.0, 16.0, 20.0]","[-0.010789525464924066, -0.003716404020916275, 0.014505929485840355]",0.014505929485840355
"[1, 6, 8]",3,"[410.946, 524.9590000000001, 543.152]","[0.55, 0.242, 0.054]","[3.3366446046999996, 3.3366439847999994, 3.4030910657999995]","[16.0, 16.0, 14.0]","[-0.0009770207507290296, -0.00033659760292129026, 0.001313618353650181]",0.001313618353650181
"[1, 6, 9]",3,"[410.946, 524.9590000000001, 562.054]","[0.55, 0.242, 0.13]","[3.3366446046999996, 3.3366439847999994, 3.7499945446]","[16.0, 16.0, 18.0]","[-0.011034197316093453, -0.003800678934840429, 0.014834876250934007]",0.014834876250934007
"[1, 6, 10]",3,"[410.946, 524.9590000000001, 568.8520000000001]","[0.55, 0.242, 0.073]","[3.3366446046999996, 3.3366439847999994, 3.1645237905999997]","[16.0, 16.0, 14.0]","[0.00410261609743956, 0.0014130298541595865, -0.005515645951599105]",0.005515645951599105
"[1, 7, 8]",3,"[410.946, 537.1930000000001, 543.152]","[0.55, 0.115, 0.054]","[3.3366446046999996, 3.7196863938, 3.4030910657999995]","[16.0, 20.0, 14.0]","[-0.01795402034402893, 0.017406437515814513, 0.0005475828282144116]",0.01795402034402893
"[1, 7, 9]",3,"[410.946, 537.1930000000001, 562.054]","[0.55, 0.115, 0.13]","[3.3366446046999996, 3.7196863938, 3.7499945446]","[16.0, 20.0, 18.0]","[-0.030307386984066098, 0.014924256053271509, 0.015383130930794423]",0.030307386984066098
"[1, 7, 10]",3,"[410.946, 537.1930000000001, 568.8520000000001]","[0.55, 0.115, 0.073]","[3.3366446046999996, 3.7196863938, 3.1645237905999997]","[16.0, 20.0, 14.0]","[-0.009746766624023184, 0.017747766267263, -0.00800099964323997]",0.017747766267263
"[1, 8, 9]",3,"[410.946, 543.152, 562.054]","[0.55, 0.054, 0.13]","[3.3366446046999996, 3.4030910657999995, 3.7499945446]","[16.0, 14.0, 18.0]","[-0.018391986046622844, 0.0005321053468814868, 0.0178598806997413]",0.018391986046622844
"[1, 8, 10]",3,"[410.946, 543.152, 568.8520000000001]","[0.55, 0.054, 0.073]","[3.3366446046999996, 3.4030910657999995, 3.1645237905999997]","[16.0, 14.0, 14.0]","[0.004930075132211331, 0.001952313853448094, -0.0068823889856591824]",0.0068823889856591824
"[1, 9, 10]",3,"[410.946, 562.054, 568.8520000000001]","[0.55, 0.13, 0.073]","[3.3366446046999996, 3.7499945446, 3.1645237905999997]","[16.0, 18.0, 14.0]","[-0.01005680239571416, 0.018134663271423004, -0.008077860875708734]",0.018134663271423004
"[2, 3, 4]",3,"[415.608, 430.358, 470.654]","[0.42, 0.437, 0.098]","[3.1645237905999997, 2.8800529204, 2.6334684784999998]","[14.0, 10.0, 6.0]","[0.03834388091099378, -0.02501285234579881, -0.013331028565195205]",0.03834388091099378
"[2, 3, 5]",3,"[415.608, 430.358, 495.913]","[0.42, 0.437, 0.0413]","[3.1645237905999997, 2.8800529204, 2.5629852285999997]","[14.0, 10.0, 10.0]","[0.038334742986293247, -0.02639535969830703, -0.011939383287986167]",0.038334742986293247
"[2, 3, 6]",3,"[415.608, 430.358, 524.9590000000001]","[0.42, 0.437, 0.242]","[3.1645237905999997, 2.8800529204, 3.3366439847999994]","[14.0, 10.0, 16.0]","[0.017515267705538573, -0.039399345414586506, 0.021884077709047878]",0.039399345414586506
"[2, 3, 7]",3,"[415.608, 430.358, 537.1930000000001]","[0.42, 0.437, 0.115]","[3.1645237905999997, 2.8800529204, 3.7196863938]","[14.0, 10.0, 20.0]","[0.020743612556523794, -0.04317709726426738, 0.022433484707743534]",0.04317709726426738
"[2, 3, 8]",3,"[415.608, 430.358, 543.152]","[0.42, 0.437, 0.054]","[3.1645237905999997, 2.8800529204, 3.4030910657999995]","[14.0, 10.0, 14.0]","[0.030024359657790156, -0.03632051255538321, 0.006296152897593291]",0.03632051255538321
"[2, 3, 9]",3,"[415.608, 430.358, 562.054]","[0.42, 0.437, 0.13]","[3.1645237905999997, 2.8800529204, 3.7499945446]","[14.0, 10.0, 18.0]","[0.021027812924598765, -0.04317529252421354, 0.02214747959961475]",0.04317529252421354
"[2, 3, 10]",3,"[415.608, 430.358, 568.8520000000001]","[0.42, 0.437, 0.073]","[3.1645237905999997, 2.8800529204, 3.1645237905999997]","[14.0, 10.0, 14.0]","[0.030412691986481277, -0.03427469886152906, 0.003862006875047806]",0.03427469886152906
"[2, 4, 5]",3,"[415.608, 470.654, 495.913]","[0.42, 0.098, 0.0413]","[3.1645237905999997, 2.6334684784999998, 2.5629852285999997]","[14.0, 6.0, 10.0]","[0.04720379453794055, -0.02547780783521672, -0.021725986702723896]",0.04720379453794055
"[2, 4, 6]",3,"[415.608, 470.654, 524.9590000000001]","[0.42, 0.098, 0.242]","[3.1645237905999997, 2.6334684784999998, 3.3366439847999994]","[14.0, 6.0, 16.0]","[0.0031354569488412087, -0.026591603885979517, 0.023456146937138156]",0.026591603885979517
"[2, 4, 7]",3,"[415.608, 470.654, 537.1930000000001]","[0.42, 0.098, 0.115]","[3.1645237905999997, 2.6334684784999998, 3.7196863938]","[14.0, 6.0, 20.0]","[0.0008857599236313796, -0.032450398126670804, 0.03156463820303944]",0.032450398126670804
"[2, 4, 8]",3,"[415.608, 470.654, 543.152]","[0.42, 0.098, 0.054]","[3.1645237905999997, 2.6334684784999998, 3.4030910657999995]","[14.0, 6.0, 14.0]","[0.022457951356122385, -0.03096413743206712, 0.008506186075944729]",0.03096413743206712
"[2, 4, 9]",3,"[415.608, 470.654, 562.054]","[0.42, 0.098, 0.13]","[3.1645237905999997, 2.6334684784999998, 3.7499945446]","[14.0, 6.0, 18.0]","[0.0011654121254083272, -0.03264152900961463, 0.03147611688420632]",0.03264152900961463
"[2, 4, 10]",3,"[415.608, 470.654, 568.8520000000001]","[0.42, 0.098, 0.073]","[3.1645237905999997, 2.6334684784999998, 3.1645237905999997]","[14.0, 6.0, 14.0]","[0.02572305842276368, -0.02898954428728795, 0.0032664858645242156]",0.02898954428728795
"[2, 5, 6]",3,"[415.608, 495.913, 524.9590000000001]","[0.42, 0.0413, 0.242]","[3.1645237905999997, 2.5629852285999997, 3.3366439847999994]","[14.0, 10.0, 16.0]","[0.00012685030891612659, -0.02296716803264008, 0.022840317723723913]",0.02296716803264008
"[2, 5, 7]",3,"[415.608, 495.913, 537.1930000000001]","[0.42, 0.0413, 0.115]","[3.1645237905999997, 2.5629852285999997, 3.7196863938]","[14.0, 10.0, 20.0]","[-0.0037261167813837925, -0.028251141797245083, 0.03197725857862889]",0.03197725857862889
"[2, 5, 8]",3,"[415.608, 495.913, 543.152]","[0.42, 0.0413, 0.054]","[3.1645237905999997, 2.5629852285999997, 3.4030910657999995]","[14.0, 10.0, 14.0]","[0.018876943132442814, -0.027381835325612627, 0.008504892193169813]",0.027381835325612627
"[2, 5, 9]",3,"[415.608, 495.913, 562.054]","[0.42, 0.0413, 0.13]","[3.1645237905999997, 2.5629852285999997, 3.7499945446]","[14.0, 10.0, 18.0]","[-0.00349645056666692, -0.028433501048574616, 0.031929951615241606]",0.031929951615241606
"[2, 5, 10]",3,"[415.608, 495.913, 568.8520000000001]","[0.42, 0.0413, 0.073]","[3.1645237905999997, 2.5629852285999997, 3.1645237905999997]","[14.0, 10.0, 14.0]","[0.022754594518927473, -0.025644124998836393, 0.0028895304799090166]",0.025644124998836393
"[2, 6, 7]",3,"[415.608, 524.9590000000001, 537.1930000000001]","[0.42, 0.242, 0.115]","[3.1645237905999997, 3.3366439847999994, 3.7196863938]","[14.0, 16.0, 20.0]","[-0.03082655151573732, 0.00926044969839529, 0.02156610181734217]",0.03082655151573732
"[2, 6, 8]",3,"[415.608, 524.9590000000001, 543.152]","[0.42, 0.242, 0.054]","[3.1645237905999997, 3.3366439847999994, 3.4030910657999995]","[14.0, 16.0, 14.0]","[-0.019513670595097343, 0.015271311645337626, 0.00424235894975987]",0.019513670595097343
"[2, 6, 9]",3,"[415.608, 524.9590000000001, 562.054]","[0.42, 0.242, 0.13]","[3.1645237905999997, 3.3366439847999994, 3.7499945446]","[14.0, 16.0, 18.0]","[-0.03101822220165562, 0.009316028309822422, 0.021702193891833227]",0.03101822220165562
"[2, 6, 10]",3,"[415.608, 524.9590000000001, 568.8520000000001]","[0.42, 0.242, 0.073]","[3.1645237905999997, 3.3366439847999994, 3.1645237905999997]","[14.0, 16.0, 14.0]","[-0.01465877393501136, 0.016520243013182834, -0.0018614690781714044]",0.016520243013182834
"[2, 7, 8]",3,"[415.608, 537.1930000000001, 543.152]","[0.42, 0.115, 0.054]","[3.1645237905999997, 3.7196863938, 3.4030910657999995]","[14.0, 20.0, 14.0]","[-0.03317074027391431, 0.028698641869127434, 0.004472098404786774]",0.03317074027391431
"[2, 7, 9]",3,"[415.608, 537.1930000000001, 562.054]","[0.42, 0.115, 0.13]","[3.1645237905999997, 3.7196863938, 3.7499945446]","[14.0, 20.0, 18.0]","[-0.048872780031976815, 0.02437860191399202, 0.02449417811798492]",0.048872780031976815
"[2, 7, 10]",3,"[415.608, 537.1930000000001, 568.8520000000001]","[0.42, 0.115, 0.073]","[3.1645237905999997, 3.7196863938, 3.1645237905999997]","[14.0, 20.0, 14.0]","[-0.025305183279768717, 0.02851860456599538, -0.003213421286226606]",0.02851860456599538
"[2, 8, 9]",3,"[415.608, 543.152, 562.054]","[0.42, 0.054, 0.13]","[3.1645237905999997, 3.4030910657999995, 3.7499945446]","[14.0, 14.0, 18.0]","[-0.033385817336715085, 0.004510786420949091, 0.02887503091576611]",0.033385817336715085
"[2, 8, 10]",3,"[415.608, 543.152, 568.8520000000001]","[0.42, 0.054, 0.073]","[3.1645237905999997, 3.4030910657999995, 3.1645237905999997]","[14.0, 14.0, 14.0]","[-0.005901540616943812, 0.006650957684204581, -0.0007494170672606992]",0.006650957684204581
"[2, 9, 10]",3,"[415.608, 562.054, 568.8520000000001]","[0.42, 0.13, 0.073]","[3.1645237905999997, 3.7499945446, 3.1645237905999997]","[14.0, 18.0, 14.0]","[-0.025404316844379826, 0.02863032677314585, -0.0032260099287659133]",0.02863032677314585
"[3, 4, 5]",3,"[430.358, 470.654, 495.913]","[0.437, 0.098, 0.0413]","[2.8800529204, 2.6334684784999998, 2.5629852285999997]","[10.0, 6.0, 10.0]","[0.0231011547518567, -0.01153572286270714, -0.011565431889149727]",0.0231011547518567
"[3, 4, 6]",3,"[430.358, 470.654, 524.9590000000001]","[0.437, 0.098, 0.242]","[2.8800529204, 2.6334684784999998, 3.3366439847999994]","[10.0, 6.0, 16.0]","[-0.02890728888596883, -0.017268216623440427, 0.04617550550940927]",0.04617550550940927
"[3, 4, 7]",3,"[430.358, 470.654, 537.1930000000001]","[0.437, 0.098, 0.115]","[2.8800529204, 2.6334684784999998, 3.7196863938]","[10.0, 6.0, 20.0]","[-0.024432571466884156, -0.01901904070447831, 0.04345161217136251]",0.04345161217136251
"[3, 4, 8]",3,"[430.358, 470.654, 543.152]","[0.437, 0.098, 0.054]","[2.8800529204, 2.6334684784999998, 3.4030910657999995]","[10.0, 6.0, 14.0]","[0.0008492329780123153, -0.015813229968800302, 0.01496399699078814]",0.015813229968800302
"[3, 4, 9]",3,"[430.358, 470.654, 562.054]","[0.437, 0.098, 0.13]","[2.8800529204, 2.6334684784999998, 3.7499945446]","[10.0, 6.0, 18.0]","[-0.023763579365636445, -0.019016485021551205, 0.042780064387187844]",0.042780064387187844
"[3, 4, 10]",3,"[430.358, 470.654, 568.8520000000001]","[0.437, 0.098, 0.073]","[2.8800529204, 2.6334684784999998, 3.1645237905999997]","[10.0, 6.0, 14.0]","[0.001501948358265226, -0.01505866649688857, 0.013556718138623455]",0.01505866649688857
"[3, 5, 6]",3,"[430.358, 495.913, 524.9590000000001]","[0.437, 0.0413, 0.242]","[2.8800529204, 2.5629852285999997, 3.3366439847999994]","[10.0, 10.0, 16.0]","[-0.031187544118536636, -0.01574883768075165, 0.04693638179928844]",0.04693638179928844
"[3, 5, 7]",3,"[430.358, 495.913, 537.1930000000001]","[0.437, 0.0413, 0.115]","[2.8800529204, 2.5629852285999997, 3.7196863938]","[10.0, 10.0, 20.0]","[-0.02700543516629761, -0.017726545219495696, 0.044731980385793374]",0.044731980385793374
"[3, 5, 8]",3,"[430.358, 495.913, 543.152]","[0.437, 0.0413, 0.054]","[2.8800529204, 2.5629852285999997, 3.4030910657999995]","[10.0, 10.0, 14.0]","[-3.949858111362836e-06, -0.015463676795851006, 0.01546762665396248]",0.01546762665396248
"[3, 5, 9]",3,"[430.358, 495.913, 562.054]","[0.437, 0.0413, 0.13]","[2.8800529204, 2.5629852285999997, 3.7499945446]","[10.0, 10.0, 18.0]","[-0.02631329677296168, -0.017751711612438922, 0.04406500838540066]",0.04406500838540066
"[3, 5, 10]",3,"[430.358, 495.913, 568.8520000000001]","[0.437, 0.0413, 0.073]","[2.8800529204, 2.5629852285999997, 3.1645237905999997]","[10.0, 10.0, 14.0]","[0.0007698752926570407, -0.014721197473389222, 0.01395132218073239]",0.014721197473389222
"[3, 6, 7]",3,"[430.358, 524.9590000000001, 537.1930000000001]","[0.437, 0.242, 0.115]","[2.8800529204, 3.3366439847999994, 3.7196863938]","[10.0, 16.0, 20.0]","[-0.062491487617179375, 0.03252677246111199, 0.029964715156067384]",0.062491487617179375
"[3, 6, 8]",3,"[430.358, 524.9590000000001, 543.152]","[0.437, 0.242, 0.054]","[2.8800529204, 3.3366439847999994, 3.4030910657999995]","[10.0, 16.0, 14.0]","[-0.04978294223692914, 0.0410601497334529, 0.00872279250347617]",0.04978294223692914
"[3, 6, 9]",3,"[430.358, 524.9590000000001, 562.054]","[0.437, 0.242, 0.13]","[2.8800529204, 3.3366439847999994, 3.7499945446]","[10.0, 16.0, 18.0]","[-0.06253274576968093, 0.032866092174382244, 0.029666653595298756]",0.06253274576968093
"[3, 6, 10]",3,"[430.358, 524.9590000000001, 568.8520000000001]","[0.437, 0.242, 0.073]","[2.8800529204, 3.3366439847999994, 3.1645237905999997]","[10.0, 16.0, 14.0]","[-0.04596295894798985, 0.04056268999545032, 0.005400268952539283]",0.04596295894798985
"[3, 7, 8]",3,"[430.358, 537.1930000000001, 543.152]","[0.437, 0.115, 0.054]","[2.8800529204, 3.7196863938, 3.4030910657999995]","[10.0, 20.0, 14.0]","[-0.053608092249703976, 0.042503990206643305, 0.011104102043060657]",0.053608092249703976
"[3, 7, 9]",3,"[430.358, 537.1930000000001, 562.054]","[0.437, 0.115, 0.13]","[2.8800529204, 3.7196863938, 3.7499945446]","[10.0, 20.0, 18.0]","[-0.0727737636568383, 0.036718933473047846, 0.03605483018379052]",0.0727737636568383
"[3, 7, 10]",3,"[430.358, 537.1930000000001, 568.8520000000001]","[0.437, 0.115, 0.073]","[2.8800529204, 3.7196863938, 3.1645237905999997]","[10.0, 20.0, 14.0]","[-0.048582808975482616, 0.04120574111106033, 0.007377067864422493]",0.048582808975482616
"[3, 8, 9]",3,"[430.358, 543.152, 562.054]","[0.437, 0.054, 0.13]","[2.8800529204, 3.4030910657999995, 3.7499945446]","[10.0, 14.0, 18.0]","[-0.05326080728642191, 0.011246809678877562, 0.04201399760754421]",0.05326080728642191
"[3, 8, 10]",3,"[430.358, 543.152, 568.8520000000001]","[0.437, 0.054, 0.073]","[2.8800529204, 3.4030910657999995, 3.1645237905999997]","[10.0, 14.0, 14.0]","[-0.02485863219505058, 0.013580791336068064, 0.011277840858982535]",0.02485863219505058
"[3, 9, 10]",3,"[430.358, 562.054, 568.8520000000001]","[0.437, 0.13, 0.073]","[2.8800529204, 3.7499945446, 3.1645237905999997]","[10.0, 18.0, 14.0]","[-0.04822114812687961, 0.04069781748410195, 0.007523330642777562]",0.04822114812687961
"[4, 5, 6]",3,"[470.654, 495.913, 524.9590000000001]","[0.098, 0.0413, 0.242]","[2.6334684784999998, 2.5629852285999997, 3.3366439847999994]","[6.0, 10.0, 16.0]","[-0.04602368743740606, -0.039240917876167125, 0.08526460531357327]",0.08526460531357327
"[4, 5, 7]",3,"[470.654, 495.913, 537.1930000000001]","[0.098, 0.0413, 0.115]","[2.6334684784999998, 2.5629852285999997, 3.7196863938]","[6.0, 10.0, 20.0]","[-0.06524409716956836, -0.05666865916823635, 0.12191275633780452]",0.12191275633780452
"[4, 5, 8]",3,"[470.654, 495.913, 543.152]","[0.098, 0.0413, 0.054]","[2.6334684784999998, 2.5629852285999997, 3.4030910657999995]","[6.0, 10.0, 14.0]","[-0.029620960966797005, -0.03290121791187817, 0.06252217887867523]",0.06252217887867523
"[4, 5, 9]",3,"[470.654, 495.913, 562.054]","[0.098, 0.0413, 0.13]","[2.6334684784999998, 2.5629852285999997, 3.7499945446]","[6.0, 10.0, 18.0]","[-0.06557547542799591, -0.05711264817981537, 0.12268812360781123]",0.12268812360781123
"[4, 5, 10]",3,"[470.654, 495.913, 568.8520000000001]","[0.098, 0.0413, 0.073]","[2.6334684784999998, 2.5629852285999997, 3.1645237905999997]","[6.0, 10.0, 14.0]","[-0.02749214280260759, -0.029910219810358907, 0.057402362612966606]",0.057402362612966606
"[4, 6, 7]",3,"[470.654, 524.9590000000001, 537.1930000000001]","[0.098, 0.242, 0.115]","[2.6334684784999998, 3.3366439847999994, 3.7196863938]","[6.0, 16.0, 20.0]","[-0.06787309476902187, 0.02162025412821289, 0.04625284064080912]",0.06787309476902187
"[4, 6, 8]",3,"[470.654, 524.9590000000001, 543.152]","[0.098, 0.242, 0.054]","[2.6334684784999998, 3.3366439847999994, 3.4030910657999995]","[6.0, 16.0, 14.0]","[-0.0650028716085907, 0.0523324832123826, 0.012670388396207918]",0.0650028716085907
"[4, 6, 9]",3,"[470.654, 524.9590000000001, 562.054]","[0.098, 0.242, 0.13]","[2.6334684784999998, 3.3366439847999994, 3.7499945446]","[6.0, 16.0, 18.0]","[-0.06874741609329973, 0.021923864896007172, 0.04682355119729248]",0.06874741609329973
"[4, 6, 10]",3,"[470.654, 524.9590000000001, 568.8520000000001]","[0.098, 0.242, 0.073]","[2.6334684784999998, 3.3366439847999994, 3.1645237905999997]","[6.0, 16.0, 14.0]","[-0.057415367442098686, 0.055466040526412574, 0.0019493269156860837]",0.057415367442098686
"[4, 7, 8]",3,"[470.654, 537.1930000000001, 543.152]","[0.098, 0.115, 0.054]","[2.6334684784999998, 3.7196863938, 3.4030910657999995]","[6.0, 20.0, 14.0]","[-0.11564307828077108, 0.09754388141653658, 0.018099196864234723]",0.11564307828077108
"[4, 7, 9]",3,"[470.654, 537.1930000000001, 562.054]","[0.098, 0.115, 0.13]","[2.6334684784999998, 3.7196863938, 3.7499945446]","[6.0, 20.0, 18.0]","[-0.12193306669581383, 0.06059822184432101, 0.06133484485149282]",0.12193306669581383
"[4, 7, 10]",3,"[470.654, 537.1930000000001, 568.8520000000001]","[0.098, 0.115, 0.073]","[2.6334684784999998, 3.7196863938, 3.1645237905999997]","[6.0, 20.0, 14.0]","[-0.09424479080686865, 0.09327890620719076, 0.0009658845996781129]",0.09424479080686865
"[4, 8, 9]",3,"[470.654, 543.152, 562.054]","[0.098, 0.054, 0.13]","[2.6334684784999998, 3.4030910657999995, 3.7499945446]","[6.0, 14.0, 18.0]","[-0.1181715135612571, 0.018689295361033476, 0.09948221820022357]",0.1181715135612571
