idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[0, 3, 4, 5, 7]",5,"[272.778, 368.84200000000004, 372.494, 381.96700000000004, 397.196]","[0.65, 0.13, 0.45, 1.27, 0.89]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.2449074634, 3.3274372299999997]","[11.0, 7.0, 9.0, 11.0, 9.0]","[0.04289702907242887, -0.00027499420194800756, -0.0034218754561511633, -0.03285334050384736, -0.0063468189104824435]",0.04289702907242887
"[0, 3, 4, 5, 8]",5,"[272.778, 368.84200000000004, 372.494, 381.96700000000004, 412.97]","[0.65, 0.13, 0.45, 1.27, 0.68]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.2449074634, 3.0012904828]","[11.0, 7.0, 9.0, 11.0, 9.0]","[0.04519789462101751, 0.000971777804061217, 0.0023452494518368117, -0.010950259213786284, -0.03756466266312941]",0.04519789462101751
"[0, 3, 4, 5, 9]",5,"[272.778, 368.84200000000004, 372.494, 381.96700000000004, 420.50500000000005]","[0.65, 0.13, 0.45, 1.27, 0.71]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.2449074634, 2.9475352343999996]","[11.0, 7.0, 9.0, 11.0, 7.0]","[0.04710040393549999, 0.0010231399275962248, 0.0024932949069003674, -0.011215017581703846, -0.03940182118829266]",0.04710040393549999
"[0, 3, 4, 5, 10]",5,"[272.778, 368.84200000000004, 372.494, 381.96700000000004, 443.55600000000004]","[0.65, 0.13, 0.45, 1.27, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.2449074634, 3.0012904828]","[11.0, 7.0, 9.0, 11.0, 9.0]","[0.05115013179958325, 0.0002746540987638435, -0.0012379367302855215, -0.027870603475699363, -0.02231624569236225]",0.05115013179958325
"[0, 3, 4, 6, 7]",5,"[272.778, 368.84200000000004, 372.494, 393.048, 397.196]","[0.65, 0.13, 0.45, 1.07, 0.89]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.3603625985999996, 3.3274372299999997]","[11.0, 7.0, 9.0, 7.0, 9.0]","[0.054697471186078095, -0.002116417240154475, -0.012692445614930686, -0.016346940937954968, -0.02354166739303798]",0.054697471186078095
"[0, 3, 4, 6, 8]",5,"[272.778, 368.84200000000004, 372.494, 393.048, 412.97]","[0.65, 0.13, 0.45, 1.07, 0.68]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.3603625985999996, 3.0012904828]","[11.0, 7.0, 9.0, 7.0, 9.0]","[0.059223098856222484, 0.00033015232930043437, -0.0013760072298083514, 0.00255005512391715, -0.06072729907963176]",0.06072729907963176
"[0, 3, 4, 6, 9]",5,"[272.778, 368.84200000000004, 372.494, 393.048, 420.50500000000005]","[0.65, 0.13, 0.45, 1.07, 0.71]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.3603625985999996, 2.9475352343999996]","[11.0, 7.0, 9.0, 7.0, 7.0]","[0.06253064597398632, 0.0003096642131440869, -0.0016364753720068403, 0.0023918074880618923, -0.06359564230318532]",0.06359564230318532
"[0, 3, 4, 6, 10]",5,"[272.778, 368.84200000000004, 372.494, 393.048, 443.55600000000004]","[0.65, 0.13, 0.45, 1.07, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.3603625985999996, 3.0012904828]","[11.0, 7.0, 9.0, 7.0, 9.0]","[0.06928383093278143, -0.0018098868002975055, -0.011968996139441107, -0.013979338321156387, -0.04152560967188629]",0.06928383093278143
"[0, 3, 4, 7, 8]",5,"[272.778, 368.84200000000004, 372.494, 397.196, 412.97]","[0.65, 0.13, 0.45, 0.89, 0.68]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 9.0, 9.0, 9.0]","[0.05794893306522998, 0.0005102754343509971, -0.0004632470885490847, -0.0008592204536679304, -0.05713674095736393]",0.05794893306522998
"[0, 3, 4, 7, 9]",5,"[272.778, 368.84200000000004, 372.494, 397.196, 420.50500000000005]","[0.65, 0.13, 0.45, 0.89, 0.71]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.3274372299999997, 2.9475352343999996]","[11.0, 7.0, 9.0, 9.0, 7.0]","[0.06111331965421886, 0.0005128906603688241, -0.0006076447503285398, -0.0011270460429259055, -0.05989151952133315]",0.06111331965421886
"[0, 3, 4, 7, 10]",5,"[272.778, 368.84200000000004, 372.494, 397.196, 443.55600000000004]","[0.65, 0.13, 0.45, 0.89, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.3274372299999997, 3.0012904828]","[11.0, 7.0, 9.0, 9.0, 9.0]","[0.06766756209627285, -0.0013589560077112428, -0.009761877573344069, -0.01810611460827427, -0.0384406139069432]",0.06766756209627285
"[0, 3, 4, 8, 9]",5,"[272.778, 368.84200000000004, 372.494, 412.97, 420.50500000000005]","[0.65, 0.13, 0.45, 0.68, 0.71]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.0012904828, 2.9475352343999996]","[11.0, 7.0, 9.0, 9.0, 7.0]","[0.06525228851206191, 0.0027605594303534986, 0.009789719698854449, -0.03767037587077182, -0.040132191770498093]",0.06525228851206191
"[0, 3, 4, 8, 10]",5,"[272.778, 368.84200000000004, 372.494, 412.97, 443.55600000000004]","[0.65, 0.13, 0.45, 0.68, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 3.0012904828, 3.0012904828]","[11.0, 7.0, 9.0, 9.0, 9.0]","[0.07375549705067083, 0.0019386496605518638, 0.0054915601723445895, -0.05699456886472004, -0.024191138018847175]",0.07375549705067083
"[0, 3, 4, 9, 10]",5,"[272.778, 368.84200000000004, 372.494, 420.50500000000005, 443.55600000000004]","[0.65, 0.13, 0.45, 0.71, 0.31]","[4.5437368209999995, 3.3603625985999996, 3.3274372299999997, 2.9475352343999996, 3.0012904828]","[11.0, 7.0, 9.0, 7.0, 9.0]","[0.07895691132900812, 0.002128961655592815, 0.0061316427718536015, -0.06159786671285861, -0.025619649043595982]",0.07895691132900812
"[0, 3, 5, 6, 7]",5,"[272.778, 368.84200000000004, 381.96700000000004, 393.048, 397.196]","[0.65, 0.13, 1.27, 1.07, 0.89]","[4.5437368209999995, 3.3603625985999996, 3.2449074634, 3.3603625985999996, 3.3274372299999997]","[11.0, 7.0, 11.0, 7.0, 9.0]","[0.03916696657484827, -0.00028378811499312276, -0.030610151148689757, -0.0021919437560183053, -0.006081083555147276]",0.03916696657484827
