idx,n_lines,wl,A,E,g,delta_p,max_abs_delta_p
"[1, 2, 3, 4, 5]",5,"[326.4782, 337.271, 339.19980000000004, 349.9104, 361.65650000000005]","[0.58, 1.3, 0.235, 0.75, 0.2]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.42713673884]","[14.0, 16.0, 16.0, 10.0, 12.0]","[0.011017973217904431, 0.003114109825944733, -0.0003274839024666465, -0.005811234560573586, -0.007993364580808918]",0.011017973217904431
"[1, 2, 3, 4, 6]",5,"[326.4782, 337.271, 339.19980000000004, 349.9104, 389.6234]","[0.58, 1.3, 0.235, 0.75, 0.18]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.23575054856]","[14.0, 16.0, 16.0, 10.0, 14.0]","[0.012454220047478315, 0.007697219493217944, 0.000531857073517425, -0.003947435317900566, -0.016735861296313062]",0.016735861296313062
"[1, 2, 3, 4, 7]",5,"[326.4782, 337.271, 339.19980000000004, 349.9104, 390.63110000000006]","[0.58, 1.3, 0.235, 0.75, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.1729386851399997]","[14.0, 16.0, 16.0, 10.0, 12.0]","[0.014068528453009432, 0.013823595001092426, 0.0017082950388391943, -0.0012406796240847506, -0.02835973886885637]",0.02835973886885637
"[1, 2, 3, 5, 6]",5,"[326.4782, 337.271, 339.19980000000004, 361.65650000000005, 389.6234]","[0.58, 1.3, 0.235, 0.2, 0.18]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.23575054856]","[14.0, 16.0, 16.0, 12.0, 14.0]","[0.014726756127230706, 0.010646446165097467, 0.0009624739070216576, -0.007820457607376069, -0.018515218591973873]",0.018515218591973873
"[1, 2, 3, 5, 7]",5,"[326.4782, 337.271, 339.19980000000004, 361.65650000000005, 390.63110000000006]","[0.58, 1.3, 0.235, 0.2, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.1729386851399997]","[14.0, 16.0, 16.0, 12.0, 12.0]","[0.016666555895414492, 0.018097878008304924, 0.0023955078502330834, -0.0061791033712392945, -0.03098083838271337]",0.03098083838271337
"[1, 2, 3, 6, 7]",5,"[326.4782, 337.271, 339.19980000000004, 389.6234, 390.63110000000006]","[0.58, 1.3, 0.235, 0.18, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.23575054856, 3.1729386851399997]","[14.0, 16.0, 16.0, 14.0, 12.0]","[0.01805654868472842, 0.022584268060764523, 0.0032381607743259683, -0.014838403402122655, -0.02904057411769634]",0.02904057411769634
"[1, 2, 4, 5, 6]",5,"[326.4782, 337.271, 349.9104, 361.65650000000005, 389.6234]","[0.58, 1.3, 0.75, 0.2, 0.18]","[3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.23575054856]","[14.0, 16.0, 10.0, 12.0, 14.0]","[0.014024744898870789, 0.01167257490314677, -0.0025596623064818858, -0.0067703636827844, -0.016367293812751052]",0.016367293812751052
"[1, 2, 4, 5, 7]",5,"[326.4782, 337.271, 349.9104, 361.65650000000005, 390.63110000000006]","[0.58, 1.3, 0.75, 0.2, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[14.0, 16.0, 10.0, 12.0, 12.0]","[0.015556878943074226, 0.017617255763934914, 9.098991395645184e-05, -0.00544779562904385, -0.027817328991921866]",0.027817328991921866
"[1, 2, 4, 6, 7]",5,"[326.4782, 337.271, 349.9104, 389.6234, 390.63110000000006]","[0.58, 1.3, 0.75, 0.18, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[14.0, 16.0, 10.0, 14.0, 12.0]","[0.0166972305225504, 0.02130125684139994, 0.001599113155609705, -0.013377175295748833, -0.02622042522381139]",0.02622042522381139
"[1, 2, 5, 6, 7]",5,"[326.4782, 337.271, 361.65650000000005, 389.6234, 390.63110000000006]","[0.58, 1.3, 0.2, 0.18, 0.323]","[3.7964042259599995, 3.6748741947399997, 3.42713673884, 3.23575054856, 3.1729386851399997]","[14.0, 16.0, 12.0, 14.0, 12.0]","[0.019970917033176355, 0.027496015828169018, -0.004838319707777539, -0.01433465215102718, -0.028293961002540557]",0.028293961002540557
"[1, 3, 4, 5, 6]",5,"[326.4782, 339.19980000000004, 349.9104, 361.65650000000005, 389.6234]","[0.58, 0.235, 0.75, 0.2, 0.18]","[3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.23575054856]","[14.0, 16.0, 10.0, 12.0, 14.0]","[0.028120109729152742, 0.00464084305133558, 0.0010838253317999036, -0.009200259379313111, -0.024644518732975157]",0.028120109729152742
"[1, 3, 4, 5, 7]",5,"[326.4782, 339.19980000000004, 349.9104, 361.65650000000005, 390.63110000000006]","[0.58, 0.235, 0.75, 0.2, 0.323]","[3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[14.0, 16.0, 10.0, 12.0, 12.0]","[0.03117844111749349, 0.0071440417425985, 0.007009284076850031, -0.006113769085092299, -0.03921799785184957]",0.03921799785184957
"[1, 3, 4, 6, 7]",5,"[326.4782, 339.19980000000004, 349.9104, 389.6234, 390.63110000000006]","[0.58, 0.235, 0.75, 0.18, 0.323]","[3.7964042259599995, 3.6540363802199995, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[14.0, 16.0, 10.0, 14.0, 12.0]","[0.03375046673398335, 0.008728739421406728, 0.010480044537586108, -0.017510685887016098, -0.03544856480596004]",0.03544856480596004
"[1, 3, 5, 6, 7]",5,"[326.4782, 339.19980000000004, 361.65650000000005, 389.6234, 390.63110000000006]","[0.58, 0.235, 0.2, 0.18, 0.323]","[3.7964042259599995, 3.6540363802199995, 3.42713673884, 3.23575054856, 3.1729386851399997]","[14.0, 16.0, 12.0, 14.0, 12.0]","[0.04617570974033586, 0.013424469005274414, -0.003238153751695255, -0.01829408926577289, -0.038067935728142155]",0.04617570974033586
"[1, 4, 5, 6, 7]",5,"[326.4782, 349.9104, 361.65650000000005, 389.6234, 390.63110000000006]","[0.58, 0.75, 0.2, 0.18, 0.323]","[3.7964042259599995, 3.5967856396999998, 3.42713673884, 3.23575054856, 3.1729386851399997]","[14.0, 10.0, 12.0, 14.0, 12.0]","[0.03826983941843062, 0.014657885052030029, -0.003243534178963864, -0.016207705770384398, -0.03347648452111235]",0.03826983941843062
"[2, 3, 4, 5, 6]",5,"[337.271, 339.19980000000004, 349.9104, 361.65650000000005, 389.6234]","[1.3, 0.235, 0.75, 0.2, 0.18]","[3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.23575054856]","[16.0, 16.0, 10.0, 12.0, 14.0]","[0.020031495252015752, 0.0027099624472055606, 2.328648571295333e-05, -0.006291076903431267, -0.016473667281502916]",0.020031495252015752
"[2, 3, 4, 5, 7]",5,"[337.271, 339.19980000000004, 349.9104, 361.65650000000005, 390.63110000000006]","[1.3, 0.235, 0.75, 0.2, 0.323]","[3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.1729386851399997]","[16.0, 16.0, 10.0, 12.0, 12.0]","[0.026151155283833716, 0.003895382675813769, 0.0028068441723827775, -0.004863363876311061, -0.027990018255719146]",0.027990018255719146
"[2, 3, 4, 6, 7]",5,"[337.271, 339.19980000000004, 349.9104, 389.6234, 390.63110000000006]","[1.3, 0.235, 0.75, 0.18, 0.323]","[3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.23575054856, 3.1729386851399997]","[16.0, 16.0, 10.0, 14.0, 12.0]","[0.03022142668851363, 0.0046607573162803645, 0.004479109551344201, -0.01316555931585732, -0.026195734240280932]",0.03022142668851363
"[2, 3, 5, 6, 7]",5,"[337.271, 339.19980000000004, 361.65650000000005, 389.6234, 390.63110000000006]","[1.3, 0.235, 0.2, 0.18, 0.323]","[3.6748741947399997, 3.6540363802199995, 3.42713673884, 3.23575054856, 3.1729386851399997]","[16.0, 16.0, 12.0, 14.0, 12.0]","[0.03958243191539956, 0.006266750359653184, -0.0038881448273010433, -0.013927841942532507, -0.028033195505219183]",0.03958243191539956
"[2, 4, 5, 6, 7]",5,"[337.271, 349.9104, 361.65650000000005, 389.6234, 390.63110000000006]","[1.3, 0.75, 0.2, 0.18, 0.323]","[3.6748741947399997, 3.5967856396999998, 3.42713673884, 3.23575054856, 3.1729386851399997]","[16.0, 10.0, 12.0, 14.0, 12.0]","[0.035289843138234855, 0.006276098858885304, -0.003560777436248344, -0.012622966996801474, -0.025382197564070313]",0.035289843138234855
"[3, 4, 5, 6, 7]",5,"[339.19980000000004, 349.9104, 361.65650000000005, 389.6234, 390.63110000000006]","[0.235, 0.75, 0.2, 0.18, 0.323]","[3.6540363802199995, 3.5967856396999998, 3.42713673884, 3.23575054856, 3.1729386851399997]","[16.0, 10.0, 12.0, 14.0, 12.0]","[0.017217618545395025, 0.026754381571706676, 0.00012728270497275318, -0.01375898978116627, -0.030340293040908073]",0.030340293040908073
"[0, 1, 2, 3, 4, 5]",6,"[323.0582, 326.4782, 337.271, 339.19980000000004, 349.9104, 361.65650000000005]","[1.5, 0.58, 1.3, 0.235, 0.75, 0.2]","[3.8911949946599997, 3.7964042259599995, 3.6748741947399997, 3.6540363802199995, 3.5967856396999998, 3.42713673884]","[12.0, 14.0, 16.0, 16.0, 10.0, 12.0]","[0.020946516461459203, 0.004693146618263783, -0.007840063607331638, -0.0021189398150228272, -0.008227639172899898, -0.007453020484468546]",0.020946516461459203
